<br><font color=teal>*Otome, Setsuna(TheOfficialMidknights) thinks: I doubt he left anything for me. - Fri Sep 18 22:13:07 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: To both of the Hogo members, ten million of Tethys' funds. - Fri Sep 18 22:13:07 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Each. - Fri Sep 18 22:13:07 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: . . . . - Fri Sep 18 22:13:07 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) thinks: I can buy Jordans now.... - Fri Sep 18 22:13:58 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) thinks: -omit- - Fri Sep 18 22:13:58 2015
<br><br><font color=teal>*Mitsuru Himura(Theodysseygamer) thinks: ...Tethys was rich afterall... - Fri Sep 18 22:13:58 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: To Jin Karuzo, the Black Blade of Hogo, Tethys, however, not until he's capable of weilding large blades. - Fri Sep 18 22:13:58 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) would make her way into the crowd.* - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: To Mitsuru Himura, he wishes for you to work on your emotional depressions. - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Mitsuru Himura(Theodysseygamer) says: ... - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Ozui D. Kimura(Them Yams Salty Fam) says: He's sleeping standing up. - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Ozui D. Kimura(Them Yams Salty Fam) says: Come on. - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Saseki O. Kimura(Brosis55) says: What if he's not? - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Ozui D. Kimura(Them Yams Salty Fam) says: He is. - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: ..... - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: To Koeki, she is required to become Mizukage. - Fri Sep 18 22:15:40 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: For Setsuna, he wants them to become the greatest medic possible. - Fri Sep 18 22:15:40 2015
<br><br><font color=teal>*Renkin(Tyrone From State Farm) thinks: terrible decision...but oh well... - Fri Sep 18 22:15:40 2015
<br><br><font color=teal>*Reinup, Flexus(VantetheGreat) thinks: Will i get something. - Fri Sep 18 22:16:32 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: For Violet, the Kiba Blades, once she acquires the mastery of the Raiton affinity. - Fri Sep 18 22:16:32 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) thinks: . . . . - Fri Sep 18 22:16:32 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) popped the fuck out of nowhere. "Missy Koeki-senpai...I heard you're the worlds greatest medic, and not to be a brown noser or anything...but could you possible try and teach me...i'll be forever greatful." she said, clenching her hands together. Her pink eyes seemed to sparkle with with amazement as she fixated her gaze on the blue haired legend.* - Sun Sep 20 00:13:52 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: I dont even know A-rank healing gurl i aint no legend. - Sun Sep 20 00:14:43 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: -omit- - Sun Sep 20 00:14:43 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Mizumi. - Sun Sep 20 00:15:34 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: ...? - Sun Sep 20 00:15:34 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Mind if we train for a bit? - Sun Sep 20 00:15:34 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: .....Why...not... - Sun Sep 20 00:16:25 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: Sure. - Sun Sep 20 00:18:59 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: What do you know already? - Sun Sep 20 00:18:59 2015
<br><br><font color=teal>*Renkin(Tyrone From State Farm) says: I ugh...I only know Healing Hands.. - Sun Sep 20 00:19:50 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) greedily grabbed the scroll. "Thank you Lady Koeki senpai....Thank you for noticing me.." she said before darting off into a corner and opening the scroll to examine its many contents.* - Sun Sep 20 00:22:24 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) unraveled the scroll, looking down at each line with precision. *What jutsu is this?* she thought as she continued to read the content of the scroll. It was so detailed and long that it would surely take a while to even dent the contents.* - Sun Sep 20 00:24:57 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: Hm. - Sun Sep 20 00:26:40 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: No problem. - Sun Sep 20 00:26:40 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: Koeki...May I do a mission? - Sun Sep 20 00:30:04 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: . . . - Sun Sep 20 00:34:20 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) Appeared in the square.* - Fri Oct  2 23:37:48 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) tilted his head a bit. "Hmm? I do not have a craft." he stated clearly, before clasping both of his gloved hands. His crystal blue eyes seemed to shimmer slightly before he spoke once more, "I'm from here, Kumogakure of course." He laughed for a second before returning to his relaxed demeanor. "I was looking for work, missions, something to improve this village."* - Thu Dec 10 18:17:23 2015
<br><br><font color=teal>*Minatabi Eiyu(Dragonfile) says: Then your S rank is kill Sanoke. - Thu Dec 10 18:24:12 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) willingly took the missions assigned to him. A polite bow was performed, before the young man gave a slight wink towards the Raikage. "It's been a pleasure." he commented, turning to leave.* - Thu Dec 10 18:25:55 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) made his way towards the shop which was designated to give him an order of flowers that required delivery. A bit annoyed at the fact that he had to deliver flowers, he himself, but at the same time understanding of the circumstances. Within minutes, he had received the dozen roses that would create the bouque he was tasked on delivering.

A quick glance at the card showed they were from a man named Ziare, destined to meet their way towards his beloved. Holding onto the wrapping that bound the stems together, he made his way through the village, hoping to find the girl in which he could finish this task.

At the lake's edge, a young woman was seen, baring every description written down about the target. Without hesitating, Rotori rushed over to her, giving her a polite bow and greeting. After introductions, he politely handed her the flowers and expressed from whom they came causing a smile to appear on her face. "Have a lovely day, fair lady." he said before departing.* - Thu Dec 10 20:21:07 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: . . . - Fri Dec 11 13:51:56 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: Once again this has turned out to be rather....dissappointing...might have to see what other villages are up to. - Fri Dec 11 13:52:48 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) Began to quickly head for the village's boarder, tired of waiting for nothing to happen. THe Raikage had said the village was bustling with livelyness, but even someone lik Rotori knew this to be false. Before long, the young man would have already departed.* - Fri Dec 11 13:53:39 2015
<br><br><font color=teal>*Nubi(Asami100) says: omit - Fri Dec 11 14:00:28 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) smirked, having seen the girl perform a technique that created a clone of herself. "Should I muster up the courage to join in?" he questioned as she walked through the gates.* - Fri Dec 11 14:35:28 2015
<br><br><font color=teal>*Claudette(Kumaki) thinks: Not Suna here...mm...  - Fri Dec 11 14:43:08 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) smirked ever so slightly. *I still don't understand if coming here was a good idea or not...Anyways...* his train of thought seemed to rush onwards. He crossed his arms before turning to exit along with the red-headed girl, not wanting to really deal or care about any of the events that were about to transpire.

*I wonder if they will know it's just a clone and not the real girl....Oh well..* he thought before finally exiting the room.* - Fri Dec 11 14:45:42 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Hmmm.... - Fri Dec 11 14:46:33 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: Spent all my money getting here... - Fri Dec 11 14:47:24 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: I wonder if she knows those creatures have rabies... - Fri Dec 11 14:48:16 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: Guess I'm walking home.... - Fri Dec 11 14:49:07 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: Actually...i'll stay a bit.. - Fri Dec 11 14:49:07 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: I'll suck your dick for magic. - Sat Dec 12 21:40:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hey there. - Sun Dec 13 01:10:46 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Hey.....Oh! it's you, Ziare. - Sun Dec 13 01:10:46 2015
<br><br><font color=teal>*Ziare(Meekee) says: Good memory. - Sun Dec 13 01:10:46 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Did you have fun at the lake? - Sun Dec 13 01:10:46 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . - Sun Dec 13 01:10:46 2015
<br><br><font color=teal>*Ziare(Meekee) says: Yep.. - Sun Dec 13 01:11:37 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: There's another one in this village. It's a lot more pleasant than the one in Kumogakure. - Sun Dec 13 01:11:37 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: Make one perverted comment, I -dare- you. - Sun Dec 13 01:11:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: Yeah, I live here.. - Sun Dec 13 01:11:37 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Oh that's nice. - Sun Dec 13 01:13:20 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: I was thinking of moving here. - Sun Dec 13 01:13:20 2015
<br><br><font color=teal>*Ziare(Meekee) says: It's pleasant here. - Sun Dec 13 01:13:20 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . - Sun Dec 13 01:13:20 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: I see...I see... - Sun Dec 13 01:14:11 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: If the village has more of these pretty ladies, *points to Asteroth*, I'd surely move here. - Sun Dec 13 01:14:11 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . - Sun Dec 13 01:14:11 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: She is pretty yet I am not? - Sun Dec 13 01:14:11 2015
<br><br><font color=teal>*Ziare(Meekee) says: Mmmm... - Sun Dec 13 01:15:02 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: Tch. I'm remembering one of the many reasons I hate people. - Sun Dec 13 01:15:02 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Any other motivations for moving here? - Sun Dec 13 01:15:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: It's quiet. - Sun Dec 13 01:15:53 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: that can be both a positive and negative. - Sun Dec 13 01:16:44 2015
<br><br><font color=teal>*Ziare(Meekee) says: Guess so.. - Sun Dec 13 01:17:36 2015
<br><br><font color=teal>*Ziare(Meekee) says: Easy to take a nap qhen it's quiet. - Sun Dec 13 01:18:27 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Naps are....okay...I guess... - Sun Dec 13 01:18:27 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Deal - Sun Dec 13 01:18:27 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: DEAL! You got me to stay. - Sun Dec 13 01:18:27 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . - Sun Dec 13 01:18:27 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Sun Dec 13 01:18:27 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: Sarcasm~ - Sun Dec 13 01:19:18 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Sun Dec 13 01:20:09 2015
<br><br><font color=teal>*Ziare(Meekee) thinks: I might have to hear about this later... - Sun Dec 13 01:21:00 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: I wan- - Sun Dec 13 01:21:00 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: . . . . - Sun Dec 13 01:21:52 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: Was that a baby? - Sun Dec 13 01:21:52 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hm? - Sun Dec 13 01:22:43 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . - Sun Dec 13 01:23:34 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Any good places to have tea? - Sun Dec 13 01:24:25 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Sun Dec 13 01:24:25 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . .Tea? - Sun Dec 13 01:24:25 2015
<br><br><font color=teal>*Ziare(Meekee) thinks: That's not for me to answer.. - Sun Dec 13 01:24:25 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . . - Sun Dec 13 01:24:25 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: Oh boy~ - Sun Dec 13 01:24:25 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: yes, a hot beverage. - Sun Dec 13 01:24:25 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: Maybe this guy isn't bad~ - Sun Dec 13 01:24:25 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: Did he just assume I asked what tea was. . .? - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: Nope, nevermind, done with him, he is trash. - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: Jeez... - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Where one puts a bag filled with herbs into hot water to form a beverage. - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: Sir. - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: Plese stop. - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: I wonder. . .how far up his ass I can drive my foot. - Sun Dec 13 01:25:16 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: Sir?.....I'm only seventeen.... - Sun Dec 13 01:26:08 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Oh sorry. - Sun Dec 13 01:26:08 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: So, about that Tea. - Sun Dec 13 01:26:08 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . .No. - Sun Dec 13 01:27:50 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: He doesn't deserve any. - Sun Dec 13 01:27:50 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Sun Dec 13 01:30:24 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: Ziare-kun, let's go. - Sun Dec 13 01:32:06 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: I'll go enjoy tea now and stew in the happiness that this person didn't get any~ - Sun Dec 13 01:32:57 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: . . . - Sun Dec 13 01:32:57 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: I guess I can just follow them... - Sun Dec 13 01:32:57 2015
<br><br><font color=teal>*Ziare(Meekee) says: Right. - Sun Dec 13 01:33:48 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) followed them.* - Sun Dec 13 01:36:22 2015
<br><br><font color=teal>*Ziare(Meekee) says: He's just gonna follow us... - Sun Dec 13 01:37:13 2015
<br><br><font color=teal>*Ziare(Meekee) says: No point in losing him - Sun Dec 13 01:37:13 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: . . . - Sun Dec 13 01:38:04 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: Can I help you? - Sun Dec 13 01:38:04 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: That was a nice run. - Sun Dec 13 01:38:56 2015
<br><br><font color=teal>*Ziare(Meekee) says: You're kinda a stalker. - Sun Dec 13 01:38:56 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: I should just take this guys legs out, for good. - Sun Dec 13 01:38:56 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Where can I get some tea? - Sun Dec 13 01:38:56 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: Tch. You don't deserve to have any. - Sun Dec 13 01:38:56 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: Go away. - Sun Dec 13 01:38:56 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: . . . - Sun Dec 13 01:38:56 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: That's kind of rude... - Sun Dec 13 01:39:47 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) sighed, turning to leave. "While running I noticed a rather nice little sign that says 'Tea Shop' so....Bye."* - Sun Dec 13 01:41:29 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: Tch. - Sun Dec 13 01:41:29 2015
<br><br><font color=teal>*Ziare(Meekee) says: No... - Sun Dec 13 01:44:03 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hrm? - Sun Dec 13 01:51:44 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: Let's go Ziare-kun. - Sun Dec 13 02:14:46 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) says: No point in being here. - Sun Dec 13 02:14:46 2015
<br><br><font color=teal>*Ziare(Meekee) says: Right. - Sun Dec 13 02:14:46 2015
