<br><font color=teal>*Kush, Anguo(Waterpark) says: No. - Wed Oct  7 00:29:52 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: It was at the time that she died? That's a bit ago. - Sat Oct 10 19:15:50 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: When will you give me surgery... - Sat Oct 10 19:27:47 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) cuts this nigga in half.* - Sat Oct 10 19:31:12 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) doj godmod w/t2 sight.* - Sat Oct 10 19:32:03 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) inb4 it was a genjutsu all along!?!?!?!?!?* - Sat Oct 10 19:32:03 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) doj.* - Sat Oct 10 19:32:03 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) lay upon the bed, her golden stare focused on Zenaki. She stayed as still as possible while Zenaki was preparing.* - Sat Oct 10 19:40:35 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) slowly came to... finding the pain she became well attuned to...was gone. She'd look up at the lights above her. She'd slowly raise her head some, drifting her golden gaze toward the cast coiled around her leg, then at Zenaki. She'd lay back down, looking up at the ceiling while still in a daze from the medicine. Setsuko felt tears near the corner of her eyes. She was ecstatic.

"T..Thank you... so much.." She'd murmur, her voice faltering.* - Sat Oct 10 21:45:10 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I'm sorry.. but.. I can't heal myself.. I don't know any medical ninjutsu techniques. - Sat Oct 10 21:51:08 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: You don't? - Sat Oct 10 21:52:51 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I honestly don't. - Sat Oct 10 22:02:14 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: .. - Sat Oct 10 22:04:48 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: We have to work on that then hm. - Sat Oct 10 22:04:48 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: After you feel a bit better. - Sat Oct 10 22:04:48 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Could you show me a demonstration... after I get some rest..? - Sat Oct 10 22:04:48 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Mhm. - Sat Oct 10 22:06:30 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Okay.... so... I should use crutches for now.. then. - Sat Oct 10 22:08:12 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: There are special wheelchairs here for the sand. - Sat Oct 10 22:09:04 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Might be more easy.. - Sat Oct 10 22:09:04 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: So.. I should just stick to my wheelchair for now? - Sat Oct 10 22:09:04 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: You can. - Sat Oct 10 22:09:55 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Crutches push down in the sand.. Which is horrbile to mave around with in the sand. Hm. - Sat Oct 10 22:09:55 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: move* - Sat Oct 10 22:09:55 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Wheelchair it is... - Sat Oct 10 22:09:55 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Mmm.. - Sat Oct 10 22:15:02 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: These have extra big tires to roll around in the sand more easy. - Sat Oct 10 22:15:02 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Uhuh. - Sat Oct 10 22:15:53 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Mmm.. - Sat Oct 10 22:20:09 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) got settled when Zenaki placed her in the wheelchair. She'd peer up at the female with her pair of golden orbs. "Thank you...." The blonde would state, more thrilled than she had been for the past month. She'd look down at her leg; which was in a cast, smiling.* - Sat Oct 10 22:38:56 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: d - Sat Oct 10 22:40:38 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: -omit- - Sat Oct 10 22:40:38 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: No problem, once aagin. - Sat Oct 10 22:50:52 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Of towards the square then? - Sat Oct 10 22:50:52 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Uhuh... - Sat Oct 10 22:50:52 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Much better Lord. You won't see me like that again. - Sat Oct 10 23:02:49 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Put your head off, Paine. - Sat Oct 10 23:02:49 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Hat* - Sat Oct 10 23:02:49 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Hn... I really need to get another katana. - Sat Oct 10 23:04:32 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Better.. Hm. - Sat Oct 10 23:07:05 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: HEy grmaps did lera say who killed your right hand? - Sat Oct 10 23:09:39 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: .. - Sat Oct 10 23:10:30 2015
<br><br><font color=teal>*Zenaki(Kumaki) thinks: I didn't treat her.. - Sat Oct 10 23:10:30 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: For you no training yet hm.. What is your name by the way.. I didn't catch it..  - Sat Oct 10 23:11:21 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Nakahara, Setsuko. - Sat Oct 10 23:11:21 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Mmm. I see.  - Sat Oct 10 23:11:21 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Wait Master so Uncle Sucks so hard has another student huh. - Sat Oct 10 23:25:52 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Wish granted.. - Sat Oct 10 23:38:40 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Mmm.. - Sat Oct 10 23:43:47 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Oh.. Master... - Sat Oct 10 23:43:47 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Hm? - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Shin.. Wanted to perhas train under you..  - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: perhaps* - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Dammit to hell. - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: .. - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I.. - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Three people will take the Labyrinth then.. - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I told him he could maybe...  - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: .. - Sat Oct 10 23:44:38 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Don't worry Master.. - Sat Oct 10 23:45:29 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I have so far.. I think... Three students.. Aswell..  - Sat Oct 10 23:45:29 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Oh?.. - Sat Oct 10 23:45:29 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Mm.. - Sat Oct 10 23:45:29 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: And.. I don't even know all the names. Heh. - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: You have my praise then, I'm glad you are actually looking to help the medics of this village. - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Well.. Not oficial.. Students yet. - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: ... - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: It is what I need to do.. - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Eventhough I hate it as you know. - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Dissida, Paine(TheSecretary) says: l-labyrinth? - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Mhm.. - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: A-Ah well.. - Sat Oct 10 23:46:20 2015
<br><br><font color=teal>*Reguel(Airide) says: Well this sounds interesting. - Sat Oct 10 23:47:12 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Hm? - Sat Oct 10 23:47:12 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Labyrinth, it's an island..A series of turn arounds, as if one giant illusinary maze with its own risk.. - Sat Oct 10 23:47:12 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: However I only send people there who wish to train under me. - Sat Oct 10 23:48:03 2015
<br><br><font color=teal>*Dissida, Paine(TheSecretary) says: t-then i c-cant observe now c-can i.... - Sat Oct 10 23:48:54 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: No..It's a one way trip.. - Sat Oct 10 23:48:54 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Those trying to observe will just be dragged into the chaos. - Sat Oct 10 23:48:54 2015
<br><br><font color=teal>*Reguel(Airide) says: Hmm - Sat Oct 10 23:51:28 2015
<br><br><font color=teal>*Reguel(Airide) says: What's the benefis of training under you Fujitora? - Sat Oct 10 23:51:28 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) left in her wheelchair, getting into the caravan that she requested previously.* - Sat Oct 10 23:51:28 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: It's good to be back... - Sun Oct 11 00:00:51 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) settled down on the bench, looking up at the sky.* - Sun Oct 11 00:00:51 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) yawned lightly. Her wheelchair was set beside her. The girl would scooch closer to Violet, embracing the female and wrapping her arms around her. The blonde would press her head to the orange haired girl's shoulder, falling asleep in her lap.* - Sun Oct 11 00:06:49 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) distanced herself from Violet, slipping into her wheelchair before approaching Kirie.

"Hey." She'd state, a small, enthusiastic smile forming.* - Sun Oct 11 00:17:55 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: What's with the hat? - Sun Oct 11 00:19:37 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Its pretty obvious - Sun Oct 11 00:22:11 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Heh... well good luck with the position. - Sun Oct 11 00:27:18 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) tried stifling her amusement.* - Sun Oct 11 00:27:18 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Thanks - Sun Oct 11 00:28:09 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Anyways... can you teach me any elemental jutsu? You don't seem to have the need to go anywhere. - Sun Oct 11 00:29:00 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Do you not see the village? - Sun Oct 11 00:29:52 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: It is destroyed. - Sun Oct 11 00:29:52 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: How about you do some missions to begin clearing it up. - Sun Oct 11 00:29:52 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) gestured to her left leg, in a cast. She continued staring up at Kirie, because she was in a wheelchair.

"Recovering from leg surgery; Zenaki has my gratitude for this priceless favor."* - Sun Oct 11 00:31:34 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Hmm. - Sun Oct 11 00:36:41 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Yeah she is a good medic. - Sun Oct 11 00:36:41 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: You will find it that being in thi village could be the most inconvenient if you have a wheel chair - Sun Oct 11 00:36:41 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Yeah - Sun Oct 11 00:36:41 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I planned on switching to crutches. - Sun Oct 11 00:37:32 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Hmm? - Sun Oct 11 00:38:24 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: We cant give you crutches here. - Sun Oct 11 00:39:15 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: The hospital is fucked. - Sun Oct 11 00:39:15 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Huh... - Sun Oct 11 00:39:15 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: So I'm stuck in a wheelchair for two weeks. - Sun Oct 11 00:39:15 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Yes. - Sun Oct 11 00:42:40 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: You are. - Sun Oct 11 00:42:40 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Ugh... well at least I know I can continue my career as a shinobi. - Sun Oct 11 00:42:40 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Yeah. - Sun Oct 11 00:44:22 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: It will be difficult. - Sun Oct 11 00:45:13 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Uhuh... - Sun Oct 11 00:46:04 2015
<br><br><font color=teal>*Nina(Ninasky115) says: ...... - Sun Oct 11 01:21:55 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Looks like everyone is here. - Sun Oct 11 01:21:55 2015
<br><br><font color=teal>*Nina(Ninasky115) thinks: This is everyone? - Sun Oct 11 01:21:55 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: What do you mean... is this it? - Sun Oct 11 01:23:37 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Have you spoke to Lera? - Sun Oct 11 01:24:28 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: She wont be coming. - Sun Oct 11 01:27:02 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: ... I see... Well may I have permission to go to Sunagakure... I have some business there later - Sun Oct 11 01:27:53 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: You are free to do as you please Violet. - Sun Oct 11 01:28:44 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: I doubt Hassan will let you in but you can go. - Sun Oct 11 01:28:44 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Well he has something of mine so I hope he does... - Sun Oct 11 01:28:44 2015
<br><br><font color=teal>*Nina(Ninasky115) says: .... - Sun Oct 11 01:31:18 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: It would be best if you keep them there Violet. - Sun Oct 11 01:31:18 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: There is no telling if Edge might come back - Sun Oct 11 01:32:09 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Sets- ... <looks down and tightens her fist> You right... I am still not strong enough - Sun Oct 11 01:32:09 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: ... I will see to some more training... - Sun Oct 11 01:35:34 2015
<br><br><font color=teal>*Nina(Ninasky115) says: I'll come along.. - Sun Oct 11 01:35:34 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: You can train there Violet. - Sun Oct 11 01:35:34 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Just for your own safety keep the blades there - Sun Oct 11 01:36:25 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Violet have you done your missions? - Sun Oct 11 01:37:16 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: No my Lady I will continue that now - Sun Oct 11 01:38:08 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: She told me she was coming.... - Sun Oct 11 01:39:50 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Who is she? - Sun Oct 11 01:40:41 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Lera. - Sun Oct 11 01:40:41 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Lera told me she was not. - Sun Oct 11 01:40:41 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: When.. - Sun Oct 11 01:40:41 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Several days ago. - Sun Oct 11 01:40:41 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Earlier today she said she was coming back soon. - Sun Oct 11 01:40:41 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Actually yesterday... - Sun Oct 11 01:41:32 2015
<br><br><font color=teal>***Mizukage**(AxelFraire) says: Doubt Hassan will let her. - Sun Oct 11 01:41:32 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) lured her hand toward Violet's, attempting to smile up at her. The blonde looked like a weasel in her wheelchair.* - Sun Oct 11 01:41:32 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Sesuko... how are you feeling? - Sun Oct 11 01:42:24 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Setsuko - Sun Oct 11 01:42:24 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Hi... - Sun Oct 11 01:43:15 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) thinks: Who is he? - Sun Oct 11 01:43:15 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) whispers: Do you know him Kirie? - Sun Oct 11 01:44:06 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Is there something that you need? - Sun Oct 11 01:44:06 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: I come to Kirigakure to ask for one thing! - Sun Oct 11 01:44:06 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: --- - Sun Oct 11 01:44:06 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I'm feeling...hm... - Sun Oct 11 01:44:06 2015
<br><br><font color=teal>*Gojiro(Hellgatez) thinks: I sound too elated. - Sun Oct 11 01:44:57 2015
<br><br><font color=teal>*Gojiro(Hellgatez) thinks: Kind of creepy. - Sun Oct 11 01:44:57 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Drained. - Sun Oct 11 01:44:57 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Er... - Sun Oct 11 01:44:57 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: I come to Kirigakure to ask for one thing. - Sun Oct 11 01:44:57 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: The sleep medicine that Zenaki used on me during my leg surgery is still in my system... - Sun Oct 11 01:44:57 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: I'm in search of deceased bodies that I may use for my studies. - Sun Oct 11 01:44:57 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: ----To note, I'm studying the anatomy of the human body. - Sun Oct 11 01:45:48 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Thats disrespectful... - Sun Oct 11 01:45:48 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Well. - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: What is this, a girl group? - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: That's why I ask first. - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*Nina(Ninasky115) says: Hi random guys!~ - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*Gojiro(Hellgatez) thinks: Ey...It's that guy from Konohagakure... - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: I think so. - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: You guys should sing and dance, or be assasins. Call yourself the Valkyries. - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) thinks: Shit... he is back... - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Heh, classic! - Sun Oct 11 01:46:40 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: .... - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Nina(Ninasky115) says: What're valkyries? - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: .... - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Female Norse Warriors. - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Yo... - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Keep up on your mythos. - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Look around you... there are bodies everywhere... - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Nina(Ninasky115) says: A horse can't be a warrior silly! - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Yes. - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Deadman wonderland, blah, blah, blah. - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: But I'm not taking bodies without approval. - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Bodies aren't new to me, i've dropped a few. In fact. I've probably dropped a few of these. - Sun Oct 11 01:47:31 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: ... - Sun Oct 11 01:48:22 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Bitc-.... - Sun Oct 11 01:48:22 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: I said Horse. - Sun Oct 11 01:48:22 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Hehe, you're a funny girl. - Sun Oct 11 01:48:22 2015
<br><br><font color=teal>*Nina(Ninasky115) says: I said horse too! - Sun Oct 11 01:48:22 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: "Norse". - Sun Oct 11 01:48:22 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: "Horse." - Sun Oct 11 01:48:22 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Hehe. - Sun Oct 11 01:48:22 2015
<br><br><font color=teal>*Nina(Ninasky115) says: What's so funny? - Sun Oct 11 01:49:13 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Hah. - Sun Oct 11 01:49:13 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Good one. - Sun Oct 11 01:49:13 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: They rhyme. - Sun Oct 11 01:49:13 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: I dont know what Kirie would say so you have to wait until she speaks - Sun Oct 11 01:50:04 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Who's your friend, Violet. - Sun Oct 11 01:50:04 2015
<br><br><font color=teal>*Gojiro(Hellgatez) thinks: She's rather...slow. - Sun Oct 11 01:50:04 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) thinks: Nine year old naivety... - Sun Oct 11 01:50:04 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: She is a... new child that has joined our village - Sun Oct 11 01:50:04 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Please watch your words around her - Sun Oct 11 01:50:56 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Words? - Sun Oct 11 01:50:56 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Words hurt no one. - Sun Oct 11 01:50:56 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Unless it's a genjutsu. - Sun Oct 11 01:50:56 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Heh. - Sun Oct 11 01:50:56 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: ... - Sun Oct 11 01:51:47 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: What? - Sun Oct 11 01:52:38 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: I meant the girl with the blonde hair but, hey. - Sun Oct 11 01:52:38 2015
<br><br><font color=teal>*Nina(Ninasky115) says: So, why are you here? - Sun Oct 11 01:52:38 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Oh, thats setsuko... she has been here - Sun Oct 11 01:52:38 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I'm Setsuko of the Nakahara family.. nice to meet you. - Sun Oct 11 01:52:38 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Baen of the Ossa.  - Sun Oct 11 01:54:20 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: I own that little spot of land to the north west. - Sun Oct 11 01:54:20 2015
<br><br><font color=teal>*Nina(Ninasky115) says: What's an ossa? - Sun Oct 11 01:54:20 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: Oh, introductions? - Sun Oct 11 01:54:20 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: My clan name. - Sun Oct 11 01:54:20 2015
<br><br><font color=teal>*Nina(Ninasky115) says: And what's those red things on you? - Sun Oct 11 01:54:20 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: A cape~ - Sun Oct 11 01:55:12 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: My name's Gojiro, heh. - Sun Oct 11 01:55:12 2015
<br><br><font color=teal>*Nina(Ninasky115) says: Hehe, it looks funny.~ - Sun Oct 11 01:55:12 2015
<br><br><font color=teal>*Gojiro(Hellgatez) thinks: Doubt they heard it over these two...All the better. - Sun Oct 11 01:55:12 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Hehe. - Sun Oct 11 01:56:03 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) peered at their frames for any hidden weaponry. No signs of said weaponry would result in her rolling away in her wheelchair to follow Violet. Watching someone train was better than listening to a conversation she didn't understand.* - Sun Oct 11 01:58:36 2015
<br><br><font color=teal>*Nina(Ninasky115) says: Guys, guys! - Sun Oct 11 02:00:19 2015
<br><br><font color=teal>*Nina(Ninasky115) says: Stop being so quiet! - Sun Oct 11 02:00:19 2015
<br><br><font color=teal>*Gojiro(Hellgatez) says: .... - Sun Oct 11 02:00:19 2015
