<br><font color=yellow>*Heiwa(PythonJedi) didn't take his eyes away from the woman, his stare unwavering. "I asked if you knew my dad - Ushinawa," the young child responds back with.* - Sun Oct  4 01:59:02 2015
<br><br><font color=teal>*Reguel(Airide) says: med  - Sun Oct  4 23:19:53 2015
<br><br><font color=teal>*Hideki(Assassin241) says: shit - Sun Oct  4 23:39:31 2015
<br><br><font color=teal>*Hideki(Assassin241) says: omit - Sun Oct  4 23:40:22 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: ................... - Sun Oct  4 23:41:13 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: ................ - Sun Oct  4 23:46:20 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: All of these savages... - Sun Oct  4 23:46:20 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: So what do you like to do, Gin? - Sun Oct  4 23:47:12 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: Uh, I 'unno. - Sun Oct  4 23:55:44 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: I don't know anyone here, except for you. - Sun Oct  4 23:55:44 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: Oh. So you don't like to fight like..the rest of them? - Sun Oct  4 23:58:17 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Thanks, bro. - Sun Oct  4 23:59:08 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I must have tripped over several rocks. - Sun Oct  4 23:59:08 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Ye' Ye. - Mon Oct  5 00:00:00 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: I've never even met the others.. - Mon Oct  5 00:02:33 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: They're over there if you want to. - Mon Oct  5 00:09:23 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Yeah, a little one on one. A sparring match. - Mon Oct  5 00:10:14 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Those guys got me in the mood, and you seem like the type who fights with his fists. - Mon Oct  5 00:11:05 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: Mm, I don't want to fight.. - Mon Oct  5 00:17:04 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: What do you like to do? - Mon Oct  5 00:19:37 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: Are you a shinobi? - Mon Oct  5 00:23:53 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: Yes, I am. - Mon Oct  5 00:29:00 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: What do you use? - Mon Oct  5 00:31:34 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: Well, I want to be a close range brawler. - Mon Oct  5 00:31:34 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: Like those guys over there? - Mon Oct  5 00:34:08 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: Haven't been paying attention.. But sure. - Mon Oct  5 00:38:24 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: Why don't you go fight with them then? - Mon Oct  5 00:40:57 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: I'm a horrid fighter.. But I want to be like.. Them.. - Mon Oct  5 00:41:48 2015
<br><br><font color=teal>*Hikensha, Takumi(Nexus 420) thinks: This guy is about to get fucked......... - Mon Oct  5 00:41:48 2015
<br><br><font color=teal>*Hikensha, Takumi(Nexus 420) thinks: I want to eat...... - Mon Oct  5 00:46:56 2015
<br><br><font color=teal>*Hikensha, Takumi(Nexus 420) thinks: But I'm sooooo........ Poor.......... - Mon Oct  5 00:46:56 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: Can be like them if you don't try. - Mon Oct  5 00:48:38 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Hey, Miss Misa! - Mon Oct  5 00:49:29 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: . . . - Mon Oct  5 00:52:03 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Are you lonely? - Mon Oct  5 00:56:19 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: ... - Mon Oct  5 00:58:01 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) whispers: Hah, she ignored you. - Mon Oct  5 00:58:52 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Do you want to spend some time together? - Mon Oct  5 00:58:52 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Since..Mom and Miss Hanabi are gone.. - Mon Oct  5 01:00:35 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: . . . - Mon Oct  5 01:00:35 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) gave a nod of his head.* - Mon Oct  5 01:02:17 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Where do you want to go? - Mon Oct  5 01:04:00 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: I don't think Uncle Hideki would let you at his place.. - Mon Oct  5 01:07:24 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: I just came from there. - Mon Oct  5 01:08:16 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: So... - Mon Oct  5 01:08:16 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Leggo/ - Mon Oct  5 01:09:58 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) was taken to the kitchen. "Does Uncle Hideki have milk and cookies?" the child asks, scrambling up to the bench and turning to face Misa. * - Mon Oct  5 01:12:32 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Hideki doesn't like fun, and cookies are fun. - Mon Oct  5 01:16:48 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) smiled a bit, taking the combination of milk and cookies.

"Thank you, Miss Misa." The child says, bowing his head in response. "Why doesn't Uncle Hideki like you, though?" * - Mon Oct  5 01:23:37 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) twisted off the cap of the milk and took a small swig of it. When he set it down he responded changing the topic. "Was my mom teaching you how to be a medic?" he asks, knowing the title well enough from how proud his mother was of that fact.* - Mon Oct  5 01:32:09 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: ..Oh.  - Mon Oct  5 01:38:08 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Why's..that? What'd she do wrong? - Mon Oct  5 01:38:08 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Yo, Misa. - Mon Oct  5 01:40:41 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: hi. - Mon Oct  5 01:40:41 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Am I interrupting anything? - Mon Oct  5 01:40:41 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I wanted to get treatment. - Mon Oct  5 01:40:41 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: No, come join us. - Mon Oct  5 01:40:41 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: We're just having some milk and cookies. - Mon Oct  5 01:40:41 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Ah, that's Lord Ushinawa's son, isn't he? - Mon Oct  5 01:40:41 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Mhm. - Mon Oct  5 01:41:32 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) thinks: I was hoping he would say his name....because I can't remember it... - Mon Oct  5 01:41:32 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Hey, kid. - Mon Oct  5 01:41:32 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: What's your name? - Mon Oct  5 01:41:32 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) thinks: . . . Mind Reader . . . - Mon Oct  5 01:42:24 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: ! - Mon Oct  5 01:43:15 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Hey Chiharu. - Mon Oct  5 01:43:15 2015
<br><br><font color=teal>*Tokisaki, Chiharu(Cheesy Cakey) says: Hey Mamrou. - Mon Oct  5 01:43:15 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Hi - Mon Oct  5 01:43:15 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Come sit. - Mon Oct  5 01:43:15 2015
<br><br><font color=teal>*Tokisaki, Chiharu(Cheesy Cakey) says: Hm...? - Mon Oct  5 01:43:15 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: It's Heiwa.. - Mon Oct  5 01:43:15 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Nice to meet you Heiwa. - Mon Oct  5 01:44:06 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I wanted to get some treatmen for my injuries. And.... - Mon Oct  5 01:44:57 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I never met Heiwa before... - Mon Oct  5 01:44:57 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Oh okay. Your jaw right? - Mon Oct  5 01:45:48 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: What happpened to his jaw? - Mon Oct  5 01:45:48 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: He was injured by...what's his name... - Mon Oct  5 01:46:40 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Tatsuji? - Mon Oct  5 01:46:40 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: I don' - Mon Oct  5 01:46:40 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: don - Mon Oct  5 01:46:40 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: don't* recall his name. - Mon Oct  5 01:46:40 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: ..Tetsujin? - Mon Oct  5 01:47:31 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: That sounds right... - Mon Oct  5 01:47:31 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: It' Heiwa. - Mon Oct  5 01:48:22 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Yeah, my jaw and my back. - Mon Oct  5 01:49:13 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) shared many physical traits linking him as a son towards Ushinawa, only faint resemblance being given towards his mother. On hearing of that man being the cause of now another person being hurt, Heiwa's eyes would narrow adopting a cold stare towards the table. 

"Who is he?" the young child asks, his voice growing bitter.* - Mon Oct  5 01:50:56 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: A man who revels in glory and fighting. - Mon Oct  5 01:52:38 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Don't worry about him, Heiwa. - Mon Oct  5 01:52:38 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Misa, do you mind treating me? - Mon Oct  5 01:53:29 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Sure. - Mon Oct  5 01:56:03 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: That wasn't the treament though... - Mon Oct  5 02:03:44 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: That was just to lessen any discomfort you had. - Mon Oct  5 02:03:44 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: It wasn't? - Mon Oct  5 02:05:26 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: You should be back to normal soon if you keep drinking some milk. - Mon Oct  5 02:19:05 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Yeah, thank you. - Mon Oct  5 02:19:05 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: One for the road. - Mon Oct  5 02:19:56 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Nothing much I suppose. - Mon Oct  5 02:43:50 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Just getting dicked down in Sunagakure.  - Mon Oct  5 02:44:41 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: You're the one who killed that man with the big sword, huh? - Mon Oct  5 02:50:40 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: ....Yeah. - Mon Oct  5 02:54:04 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Sorry about you having to see that. - Mon Oct  5 02:54:04 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: It's okay. That weird man in the robes buried him afterwards. - Mon Oct  5 02:59:12 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Next to Miss Hanabi. - Mon Oct  5 02:59:12 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: ...Ah. - Mon Oct  5 03:10:17 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: So is it fun using a sword? - Mon Oct  5 03:13:42 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Fairly. - Mon Oct  5 03:19:40 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Do you only use the sword? - Mon Oct  5 03:19:40 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Yes. - Mon Oct  5 03:20:32 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Oh. Okay.  - Mon Oct  5 03:23:05 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Why? - Mon Oct  5 03:23:56 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Did you want to learn from me perhaps? - Mon Oct  5 03:23:56 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Uh, maybe. Would you? - Mon Oct  5 03:23:56 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Sure. - Mon Oct  5 03:25:39 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I owe your father and mother a lot. - Mon Oct  5 03:25:39 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: You knew them both? - Mon Oct  5 03:26:30 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Yes. - Mon Oct  5 03:27:21 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: They never mentioned you..Who are you again? - Mon Oct  5 03:27:21 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: .... - Mon Oct  5 03:29:04 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I'm Mamoru. - Mon Oct  5 03:29:04 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Mm. I'm Heiwa.  - Mon Oct  5 03:31:37 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) bowed his head after saying that as in greeting.* - Mon Oct  5 03:31:37 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: You told me your name already, haha. - Mon Oct  5 03:34:11 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Heh - right. So how would I use one of those? - Mon Oct  5 03:34:11 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: A blade? - Mon Oct  5 03:37:36 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I'd have to show you the proper grip and posture first. - Mon Oct  5 03:37:36 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Do you have time to do it now?\ - Mon Oct  5 03:39:18 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Sure. - Mon Oct  5 03:42:43 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Is your guardian alright with that? - Mon Oct  5 03:42:43 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Miss Misa. - Mon Oct  5 03:42:43 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: I'm not his guardian... - Mon Oct  5 03:45:16 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: He can go. - Mon Oct  5 03:45:16 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Alright. - Mon Oct  5 03:51:15 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Misa, is there anything I can do for you though? - Mon Oct  5 03:51:15 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: You seem a bit downtrodden. - Mon Oct  5 03:51:15 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: I'm fine... - Mon Oct  5 03:52:57 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Honest. - Mon Oct  5 03:52:57 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: ..... - Mon Oct  5 03:54:40 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Alright. - Mon Oct  5 03:54:40 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: If you say so. - Mon Oct  5 03:54:40 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Heiwa, let's get going. - Mon Oct  5 03:54:40 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Okay.. Bye, Miss Misa. Thank you for the food. - Mon Oct  5 03:55:31 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Bye Heiwa. - Mon Oct  5 03:56:22 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: So, Heiwa. - Mon Oct  5 03:58:04 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Mhm? - Mon Oct  5 03:58:04 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Before I actually teach you how to wield a sword.... Can you tell me why you want to learn how to use a sword? - Mon Oct  5 03:58:04 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: ... - Mon Oct  5 03:58:04 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) mumbles something inaudibly to most ears. Of course if this dude was a badass with hearing he'd probably still hear it.* - Mon Oct  5 03:58:56 2015
<br><br><font color=teal>*Heiwa(PythonJedi) whispers: I want to kill Tetsujin. - Mon Oct  5 04:03:12 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: . . . . . .  . - Mon Oct  5 04:05:45 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I wouldn't approach that man, if I were you, Heiwa. - Mon Oct  5 04:05:45 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: He is a monster. - Mon Oct  5 04:05:45 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Besides.... - Mon Oct  5 04:05:45 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) avoided Mamoru's initial gaze, almost wanting to pull away and step back from him. And yet, hearing what he had to say about his parents snapped his attention right back to the man, his eyes staring into his as he spoke. 

It had hit him pretty hard what he said, the child feeling the conviction in his words as he spoke them. "I don't want him to hurt anyone like that again. To get away with killing them both.." The child seemed on the verge of tears. * - Mon Oct  5 04:12:35 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I know you don't. - Mon Oct  5 04:16:00 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I won't let him.... - Mon Oct  5 04:16:00 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Get away with such a crime -ever- again. - Mon Oct  5 04:16:00 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: You can mark my words. - Mon Oct  5 04:16:51 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I promise to you, Heiwa. - Mon Oct  5 04:16:51 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) nodded his head and brought his hand up to lock pinkies with Mamoru, placing trust in him.* - Mon Oct  5 04:22:49 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Ur fkin dun kid - Mon Oct  5 04:24:32 2015
<br><br><font color=teal>*Hideki(Assassin241) says: omit - Mon Oct  5 04:24:32 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I promise to you. - Mon Oct  5 04:25:23 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: You do your thing. - Mon Oct  5 04:25:23 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: And I will fulfill my promise to you. - Mon Oct  5 04:25:23 2015
<br><br><font color=teal>*Hideki(Assassin241) says: That's cute. - Mon Oct  5 04:25:23 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Heiwa is a truly good child. - Mon Oct  5 04:27:05 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Ineed. - Mon Oct  5 04:27:05 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I suppose I should get training. - Mon Oct  5 04:27:05 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Good luck, Mamoru. - Mon Oct  5 04:27:05 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Right. - Mon Oct  5 04:27:56 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Good luck to you too. - Mon Oct  5 04:27:56 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Thanks. - Mon Oct  5 04:27:56 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Misa. - Mon Oct  5 04:29:39 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: Hmm? - Mon Oct  5 04:29:39 2015
<br><br><font color=teal>*Hideki(Assassin241) thinks: Treatment? - Mon Oct  5 04:29:39 2015
<br><br><font color=teal>*Hideki(Assassin241) says: --- - Mon Oct  5 04:30:30 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Of course. - Mon Oct  5 04:31:21 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Oh right. - Mon Oct  5 04:31:21 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Think I could get some more? - Mon Oct  5 04:31:21 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: My bone's been soft lately. - Mon Oct  5 04:32:12 2015
<br><br><font color=teal>*Hideki(Assassin241) thinks: This is taken way out of context. - Mon Oct  5 04:32:12 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: I can make your bones hard, don't you worry. - Mon Oct  5 04:32:12 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I owe you one. - Mon Oct  5 04:32:12 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Thanks, Misa. - Mon Oct  5 04:36:28 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: No worries, I can always give you some of my milk. - Mon Oct  5 04:36:28 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Yooo'. Mammaries, did'ja get an answer? - Mon Oct  5 04:36:28 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I didn't get an answer from Chiharu yet. - Mon Oct  5 04:37:20 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I haven't gotten to speak to her today. - Mon Oct  5 04:37:20 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: And thanks, Misa. - Mon Oct  5 04:37:20 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Well damn. - Mon Oct  5 04:37:20 2015
<br><br><font color=teal>*Hideki(Assassin241) thinks: Haha....Mammaries.. - Mon Oct  5 04:37:20 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I'll come by some other time for more of your milk. - Mon Oct  5 04:37:20 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) thinks: that wasn't a nice nickname... - Mon Oct  5 04:37:20 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Gehhh.. well, I'll come back another day then. - Mon Oct  5 04:38:11 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: -- I think we're like... - Mon Oct  5 04:39:02 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Bothering them. - Mon Oct  5 04:39:02 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: You think so? - Mon Oct  5 04:39:02 2015
<br><br><font color=teal>*Hideki(Assassin241) says: ... - Mon Oct  5 04:39:02 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Ye'. - Mon Oct  5 04:39:02 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Huh.. Wonder why. - Mon Oct  5 04:39:53 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Ye', I'll come with ya'. Maybe we both got what we ordered. - Mon Oct  5 04:45:52 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: I think he's a cheap-ass who decided to keep your money, but I suppose I should lean towards that .... - Mon Oct  5 04:46:43 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: He is going to pull through. - Mon Oct  5 04:46:43 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Cool. - Mon Oct  5 04:46:43 2015
<br><br><font color=teal>*Amon(William O. Wisper) thinks: Nigga better not have bagged my 2mil.. - Mon Oct  5 04:46:43 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: Heiwa. - Mon Oct  5 04:47:34 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: I'll keep my promise to you. - Mon Oct  5 04:47:34 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: For your father and mother. - Mon Oct  5 04:47:34 2015
<br><br><font color=teal>*Masayoshi, Mamoru(KingSoraHearts) says: And of course, for you bud. - Mon Oct  5 04:47:34 2015
<br><br><font color=teal>*Hideki(Assassin241) says: 0000 - Mon Oct  5 04:47:34 2015
<br><br><font color=teal>*Hideki(Assassin241) says: ----* - Mon Oct  5 04:47:34 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: Did this nigga scuff my Jordans...? - Mon Oct  5 04:48:25 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) says: So what's happening? - Mon Oct  5 04:49:16 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) nodded his head, wiping the tears in his eyes on his sleeve. * - Mon Oct  5 04:49:16 2015
<br><br><font color=teal>*Hideki(Assassin241) says: --- - Mon Oct  5 04:49:16 2015
<br><br><font color=teal>*Hideki(Assassin241) thinks: Did this man Mamoru make Heiwa cry? - Mon Oct  5 04:49:16 2015
<br><br><font color=teal>*Hideki(Assassin241) says: LOOL - Mon Oct  5 04:50:08 2015
<br><br><font color=teal>*Hideki(Assassin241) says: omit - Mon Oct  5 04:50:08 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) thinks: That's actually sweet... - Mon Oct  5 04:50:08 2015
<br><br><font color=teal>*Misa(FatFreeCupcakes) thinks: Hideki couldn't make him cry like that... - Mon Oct  5 04:50:59 2015
<br><br><font color=teal>*Hideki(Assassin241) says: How is your progress with the Fireball Jutsu coing along, Heiwa? - Mon Oct  5 04:50:59 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: It's..okay. I..could show you what I've done with it.. - Mon Oct  5 04:52:41 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Sure. - Mon Oct  5 04:52:41 2015
