<br><font color=teal>*Index(Jjking217) says: -omit- - Thu Nov  5 01:58:11 2015
"I'd like to consider you a brother, But if you step in front of me....When I'm prepared to kill someone. I'll consider you an obstacle, Ortho. And I know you'd do the same. We are all, Criminals. We become Shinobi saying we wish to protect what we believe in." He paused.

"But at the end of the day, We all were looking for an excuse to Kill without consequences."* - Thu Nov  5 20:58:14 2015
<br><br><font color=teal>*Ghost Kilm(Vysasi) says: We should really visit Suna, I got something I want to do. - Thu Nov  5 20:58:14 2015
<br><br><font color=teal>*Ghost Koeki(ZuuZuu) thinks: What..I can feel pain as a ghost? - Thu Nov  5 20:58:14 2015
<br><br><font color=teal>*Ghost Koeki(ZuuZuu) thinks: Goddamnit..I thought I was done with periods for good.. - Thu Nov  5 20:58:14 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Uhhhhhhhhhhhhhhhhhh. - Thu Nov  5 21:11:53 2015
<br><br><font color=teal>*Kurt(Zygman) thinks: Ortho definitely sounds like a guy I'd follow. I'm very interested now. - Thu Nov  5 21:13:36 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) thinks: Why do the words of Index...resonate with me so much..? - Thu Nov  5 21:13:36 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) thinks: Because pansies stick together. - Thu Nov  5 21:14:27 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) thinks: -omit- - Thu Nov  5 21:14:27 2015
<br><br><font color=yellow>*Index(Jjking217) smiled briefly as he spoke "Ortho....I'm just going to be the one...That knocks over the World's domino." He stated lightly, as he took a step closer looking Marissa in her eyes, as they were pretty close had she chosen not to move.* - Thu Nov  5 21:17:00 2015
<br><br><font color=teal>*Index(Jjking217) says: Ortho. - Thu Nov  5 21:23:50 2015
<br><br><font color=teal>*Index(Jjking217) says: I will not answer, Because you know just as I do. Those who give quick answers to questions such as that. - Thu Nov  5 21:23:50 2015
<br><br><font color=teal>*Index(Jjking217) says: Will be the first to betray you. - Thu Nov  5 21:23:50 2015
<br><br><font color=teal>*Index(Jjking217) says: That's not resolve answering a question without thinking it through. - Thu Nov  5 21:24:41 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) thinks: I will never betray Ortho - Thu Nov  5 21:24:41 2015
<br><br><font color=teal>*Index(Jjking217) says: It's stupidity. - Thu Nov  5 21:24:41 2015
<br><br><font color=teal>*Index(Jjking217) says: I'm going to let you decide, which I am. - Thu Nov  5 21:24:41 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: You... - Thu Nov  5 21:24:41 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Are my domino. - Thu Nov  5 21:24:41 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: -jk ride or die omit- - Thu Nov  5 21:24:41 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: This is a question for to answer, and only you. - Thu Nov  5 21:25:32 2015
<br><br><font color=teal>*Index(Jjking217) says: And I'll give you my answer. - Thu Nov  5 21:26:24 2015
<br><br><font color=teal>*Index(Jjking217) says: When I decide upon it. - Thu Nov  5 21:26:24 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: I give you until the next time I see you. - Thu Nov  5 21:26:24 2015
<br><br><font color=teal>*Thaenan(Chaos Commander2015) says: Fags. -omit- - Thu Nov  5 21:29:48 2015
<br><br><font color=teal>*Index(Jjking217) says: I have. - Thu Nov  5 21:31:31 2015
<br><br><font color=teal>*Index(Jjking217) says: I've decided. - Thu Nov  5 21:32:22 2015
<br><br><font color=teal>*Index(Jjking217) says: To leave it to chance. - Thu Nov  5 21:32:22 2015
<br><br><font color=teal>*Index(Jjking217) thinks: Maybe Ortho and I weren't as close as I thought, If he had to ask. - Thu Nov  5 21:37:29 2015
<br><br><font color=yellow>*Index(Jjking217) steps in front of Marissa, once gain, offering his hand to shake her own well the one she had left. "No hard feelings?"* - Thu Nov  5 21:38:20 2015
<br><br><font color=yellow>*Index(Jjking217) smiled for a bit, he held her hand for a while, contemplating several things. She'd probably notice his hand was unnaturally hot, after a moment he'd release her hand. "Stay safe." He spoke, in an almost 'warning' tone.* - Thu Nov  5 21:40:54 2015
<br><br><font color=teal>*Kurt(Zygman) says: Aden. - Thu Nov  5 21:43:28 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: I wish I understood what was going on. - Thu Nov  5 21:44:19 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: She looks like Nina when Thaenan says something stupid. - Thu Nov  5 21:46:52 2015
<br><br><font color=yellow>*Index(Jjking217) was definately someone who could see past that veil of heroic intentions,  he stared into her eyes as he simply stated "This is, the last time. I will speak to you, Marrisa." The male stated, the grip on her hand tightened momentarily, Index was on the verge of his crucible. On the verge of changing, and after a moment he'd release her hand. Before turning away from her.* - Thu Nov  5 21:49:26 2015
<br><br><font color=teal>*Index(Jjking217) says: How're you two? - Thu Nov  5 21:53:42 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: -- - Thu Nov  5 21:53:42 2015
<br><br><font color=teal>*Index(Jjking217) says: A man, in search of entertainment. - Thu Nov  5 21:54:33 2015
<br><br><font color=teal>*Index(Jjking217) says: Ooooor. - Thu Nov  5 21:57:58 2015
<br><br><font color=teal>*Index(Jjking217) says: How about the three of us play a game? - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: -- - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: A game? - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Index(Jjking217) says: Over a couple of drinks. - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Konami(AxelFraire) says: I will pass. - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: I'm not much of a drinker.. - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Index(Jjking217) says: YOU WILL BE TODAY NIGGA - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Index(Jjking217) says: -omit- - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: I NEED AN ADULT - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: omit - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Index(Jjking217) says: You guys. - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Index(Jjking217) says: Are no fun. - Thu Nov  5 21:58:49 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: What's your name, stranger? - Thu Nov  5 21:59:40 2015
<br><br><font color=teal>*Index(Jjking217) says: Cypher. - Thu Nov  5 21:59:40 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: Nice to meet you, Cypher. - Thu Nov  5 21:59:40 2015
<br><br><font color=teal>*Index(Jjking217) says: And your name? - Thu Nov  5 22:00:32 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: Sherlock. - Thu Nov  5 22:00:32 2015
<br><br><font color=teal>*Index(Jjking217) says: Mhm.. - Thu Nov  5 22:00:32 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: Do you by chance have any jutsu I could get? - Thu Nov  5 22:02:14 2015
<br><br><font color=teal>*Index(Jjking217) says: I'll give you five. - Thu Nov  5 22:02:14 2015
<br><br><font color=teal>*Index(Jjking217) says: If. - Thu Nov  5 22:02:14 2015
<br><br><font color=teal>*Index(Jjking217) says: You hug the person carving skulls right now. - Thu Nov  5 22:02:14 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: -- - Thu Nov  5 22:02:14 2015
<br><br><font color=teal>*Yuudai(Assassin241) thinks: Is it worth? - Thu Nov  5 22:02:14 2015
<br><br><font color=teal>*Index(Jjking217) says: Elements? - Thu Nov  5 22:14:11 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: Lightning. - Thu Nov  5 22:14:11 2015
<br><br><font color=yellow>*Index(Jjking217) toss.* - Thu Nov  5 22:14:11 2015
<br><br><font color=teal>*Yuudai(Assassin241) thinks: I hugged a girl. - Thu Nov  5 22:14:11 2015
<br><br><font color=teal>*Yuudai(Assassin241) thinks: I feel like a man. - Thu Nov  5 22:14:11 2015
<br><br><font color=teal>*Index(Jjking217) says: Do you have a name, Miss Skull Mask? - Thu Nov  5 22:17:36 2015
<br><br><font color=teal>*Konami(AxelFraire) says: Revenant. - Thu Nov  5 22:18:27 2015
<br><br><font color=teal>*Index(Jjking217) says: Sounds nice. - Thu Nov  5 22:18:27 2015
<br><br><font color=teal>*Index(Jjking217) says: I'm going to call you.. - Thu Nov  5 22:18:27 2015
<br><br><font color=teal>*Index(Jjking217) says: Ant-chan. - Thu Nov  5 22:18:27 2015
<br><br><font color=teal>*Konami(AxelFraire) says: Ant? - Thu Nov  5 22:18:27 2015
<br><br><font color=teal>*Konami(AxelFraire) says: Suit yourself. - Thu Nov  5 22:18:27 2015
<br><br><font color=teal>*Konami(AxelFraire) says: Up to you. - Thu Nov  5 22:36:22 2015
<br><br><font color=teal>*Yuudai(Assassin241) thinks: I feel the power. - Thu Nov  5 22:37:13 2015
<br><br><font color=teal>*Yuudai(Assassin241) thinks: omit - Thu Nov  5 22:37:13 2015
<br><br><font color=teal>*Konami(AxelFraire) says: You might want to disinfect it first. - Thu Nov  5 22:38:04 2015
<br><br><font color=teal>*Yuudai(Assassin241) says: -- - Thu Nov  5 22:38:04 2015
<br><br><font color=teal>*Konami(AxelFraire) says: You might want to boil it to be sure. - Thu Nov  5 22:43:12 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Index. - Thu Nov  5 22:56:00 2015
<br><br><font color=yellow>*Index(Jjking217) moved towards Ume resting a hand on her shoulder as he leaned over and whispered "What're you up to?"* - Thu Nov  5 23:00:16 2015
<br><br><font color=yellow>*Index(Jjking217) sighed as he looked towards the girl, as he spoke "Let's talk about that elsewhere." Not desiring to get into this in public. So with a tilt of his head, he motioned for her to follow him, before he began walking.* - Thu Nov  5 23:03:40 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Where's..Zeus..? - Thu Nov  5 23:03:40 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: .... - Thu Nov  5 23:04:32 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: He isnt in right now. - Thu Nov  5 23:07:05 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Of course he isn't.. - Thu Nov  5 23:07:05 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: He's a lazy bum... - Thu Nov  5 23:07:05 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Lazy bum. - Thu Nov  5 23:07:05 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: I haven't been here in a while, so....things are a little iffy.. - Thu Nov  5 23:08:48 2015
<br><br><font color=yellow>*Index(Jjking217) led her to a house that looked fairly abandoned, it had four walls and a roof but no actual furniture, so he found one of the walls, facing the door. And patted the ground beside him.* - Thu Nov  5 23:10:30 2015
<br><br><font color=teal>*Index(Jjking217) says: I'm not a fan of crowds in all honesty. - Thu Nov  5 23:11:21 2015
<br><br><font color=teal>*Index(Jjking217) says: But you were asking about me, Ortho and Marissa right? - Thu Nov  5 23:12:12 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Yes. - Thu Nov  5 23:12:12 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Looked....bad. - Thu Nov  5 23:12:12 2015
<br><br><font color=teal>*Index(Jjking217) says: I suppose it did. - Thu Nov  5 23:12:12 2015
<br><br><font color=teal>*Index(Jjking217) says: But Ortho most likely still has feelings for her. - Thu Nov  5 23:12:12 2015
<br><br><font color=teal>*Index(Jjking217) says: He wasn't trying to be the peacekeeper. - Thu Nov  5 23:13:04 2015
<br><br><font color=teal>*Index(Jjking217) says: But protect her. - Thu Nov  5 23:13:04 2015
<br><br><font color=teal>*Index(Jjking217) says: Something wrong, Ume? - Thu Nov  5 23:13:04 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I don't think he does, I think he just respects that she is willing to give up everything for him. - Thu Nov  5 23:13:55 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: He shows emotion for me. - Thu Nov  5 23:13:55 2015
<br><br><font color=teal>*Index(Jjking217) says: Emotions for you? - Thu Nov  5 23:13:55 2015
<br><br><font color=teal>*Index(Jjking217) says: ---Oh, He actually...So...What did you guys end up doing when I left? - Thu Nov  5 23:14:46 2015
<br><br><font color=teal>*Index(Jjking217) says: Really? And he confessed to you? - Thu Nov  5 23:14:46 2015
<br><br><font color=teal>*Index(Jjking217) says: Or was it just... - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Index(Jjking217) says: His body language? - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: He tried to send me away. - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Index(Jjking217) says: What do you mean? - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: To protect me because of his feelings. - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Index(Jjking217) says: I see... - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Index(Jjking217) says: And how did you feel about that? - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I told him it wasn't happening. - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Index(Jjking217) says: Do you care for him? - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I don't have emotion, but I like that he cares. - Thu Nov  5 23:17:20 2015
<br><br><font color=teal>*Index(Jjking217) says: I see. - Thu Nov  5 23:18:11 2015
<br><br><font color=teal>*Index(Jjking217) says: Ume, I was curious, Would you like to play a game? - Thu Nov  5 23:18:11 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: What kind of game? - Thu Nov  5 23:18:11 2015
<br><br><font color=teal>*Index(Jjking217) says: A dice game, I want to confirm something. - Thu Nov  5 23:18:11 2015
<br><br><font color=teal>*Index(Jjking217) says: It's basically...A game of chicken. - Thu Nov  5 23:19:02 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I've never played a game before. - Thu Nov  5 23:19:02 2015
<br><br><font color=teal>*Index(Jjking217) says: I'll teach you then. - Thu Nov  5 23:19:02 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Okay. - Thu Nov  5 23:19:02 2015
<br><br><font color=teal>*Index(Jjking217) says: Take a seat in front of me? - Thu Nov  5 23:19:02 2015
<br><br><font color=yellow>*Index(Jjking217) reached for his pouch, he seemed to touch something and it exploded a small cloud of smoke appeared from his pocket. Before he pulled out two dice as he spoke "It's a penalty game, Basically, games are meant to excite...Be fun..." He paused, placing two dice in the ground between them as he spoke:

"This game is a penalty game, One dice will correspond to Actions, the other to Body parts..Though if you choose to opt out of completing an option. You'll have to take a penalty, which will result in a dice roll which will decide if your penalty is to tell the truth to a question the other person asks...Or to perform a dare. When you roll the dice, it will be what action -you- perform to the other person."* - Thu Nov  5 23:23:18 2015
<br><br><font color=yellow>*Index(Jjking217) raised his hands as he heard the alarms and made a single seal, which caused a barrier to be erected around the building and branching off into the distance. It was only for the briefest of moments, "Seals aren't bad, not unless they're used to harm someone. I'm sure Ortho has some skill with them as well." He explained, but he spoke "It isn't close to us, we should be fine."* - Thu Nov  5 23:28:25 2015
<br><br><font color=teal>*Index(Jjking217) says: Ortho is in the Village, we can ignore it for now, would you like to continue? - Thu Nov  5 23:32:41 2015
<br><br><font color=teal>*Index(Jjking217) says: I'm sure he'll take care of whatever is going on. - Thu Nov  5 23:33:32 2015
<br><br><font color=teal>*Index(Jjking217) says: Do me a favor? - Thu Nov  5 23:35:15 2015
<br><br><font color=teal>*Index(Jjking217) says: Could you name six body parts? - Thu Nov  5 23:35:15 2015
<br><br><font color=teal>*Index(Jjking217) says: With the exception of eyes. - Thu Nov  5 23:35:15 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: uh.... - Thu Nov  5 23:36:57 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: head, hand, foot, legs, arms? - Thu Nov  5 23:36:57 2015
<br><br><font color=teal>*Index(Jjking217) says: One more. - Thu Nov  5 23:37:48 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Oh six. - Thu Nov  5 23:37:48 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Stomach? - Thu Nov  5 23:37:48 2015
<br><br><font color=teal>*Index(Jjking217) says: That works. - Thu Nov  5 23:37:48 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: I don't unrstand this game. - Thu Nov  5 23:37:48 2015
<br><br><font color=teal>*Index(Jjking217) says: I'll say, Touch, poke, Pinch, Kiss, Lick,  rub. So in the order we've listed these, will be the corresponding number with the dice count. - Thu Nov  5 23:38:40 2015
<br><br><font color=teal>*Index(Jjking217) says: I'll let you go first, and explain the roll. - Thu Nov  5 23:38:40 2015
<br><br><font color=yellow>*Index(Jjking217) offers her the dice.* - Thu Nov  5 23:38:40 2015
<br><br><font color=teal>*Index(Jjking217) says: Do you get why this game is called 'Chicken' now? - Thu Nov  5 23:39:31 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I don't think..... Ortho would like me kissing someone else. I have seen how people get over kissing more than one person. - Thu Nov  5 23:39:31 2015
<br><br><font color=teal>*Index(Jjking217) says: Then, You can pick a different action to replace that. - Thu Nov  5 23:40:22 2015
<br><br><font color=teal>*Index(Jjking217) says: But then again. - Thu Nov  5 23:40:22 2015
<br><br><font color=teal>*Index(Jjking217) says: That's the point of the game. - Thu Nov  5 23:40:22 2015
<br><br><font color=teal>*Index(Jjking217) says: Unfavorable options. - Thu Nov  5 23:40:22 2015
<br><br><font color=teal>*Index(Jjking217) says: Which would force someone to take a penalty. - Thu Nov  5 23:40:22 2015
<br><br><font color=teal>*Index(Jjking217) says: So let's continue shall we? - Thu Nov  5 23:40:22 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ...Okay. - Thu Nov  5 23:41:13 2015
<br><br><font color=teal>*Index(Jjking217) says: Go ahead and roll. - Thu Nov  5 23:41:13 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Index was around when I was naked... maybe Ortho doesn't care about him. - Thu Nov  5 23:42:04 2015
<br><br><font color=teal>*Index(Jjking217) says: Alright. - Thu Nov  5 23:42:56 2015
<br><br><font color=teal>*Index(Jjking217) says: The roll was pinch my stomach. - Thu Nov  5 23:42:56 2015
<br><br><font color=teal>*Index(Jjking217) says: If you don't want to do that, you can take a penalty. - Thu Nov  5 23:43:47 2015
<br><br><font color=yellow>*Index(Jjking217) blinked, and bit his bottom lip a bit at the pinch. It was definately an odd placed to be pinched as he spoke "I was thinking I'd have you roll again for a Penalty with 1-3 Being Truth and 4-6 Being Dare, Any suggestions though?" He asked, reaching for the dice.* - Thu Nov  5 23:45:29 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Oh. - Thu Nov  5 23:46:20 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Right, you said that. - Thu Nov  5 23:47:12 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Okay... what now? - Thu Nov  5 23:47:12 2015
<br><br><font color=yellow>*Index(Jjking217) looks at her as he spoke "This is my roll~." He spoke, before rolling the dice forward, waiting to see what unluckiness would befall them.* - Thu Nov  5 23:48:03 2015
<br><br><font color=teal>*Index(Jjking217) says: Hm... - Thu Nov  5 23:48:03 2015
<br><br><font color=teal>*Index(Jjking217) says: Rub your stomach? - Thu Nov  5 23:48:03 2015
<br><br><font color=yellow>*Index(Jjking217) leaned forward, as he extended his palm, and it'd find the fabric over her stomach, and with a few motions. He'd begin rubbing her stomach, for about five or so seconds, before he leaned back and relaxed. "How would you feel about after five rounds---If we play that long, to make the game a bit more difficult?"* - Thu Nov  5 23:49:45 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: This is strange. - Thu Nov  5 23:49:45 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Um....okay. - Thu Nov  5 23:50:36 2015
<br><br><font color=teal>*Index(Jjking217) thinks: I was honestly hoping for more chances to ask her questions, I feel like she'd be more likely to answer under the rules of a game.. - Thu Nov  5 23:50:36 2015
<br><br><font color=yellow>*Index(Jjking217) offered her the dice.* - Thu Nov  5 23:50:36 2015
<br><br><font color=teal>*Index(Jjking217) says: Kiss my head..? - Thu Nov  5 23:51:28 2015
<br><br><font color=yellow>*Index(Jjking217) stayed still, appreciating her desire not to kiss him on the lips. But still a faint pinkening of his cheeks may've been detected. But after a moment, he nodded before reaching for the dice.* - Thu Nov  5 23:54:01 2015
<br><br><font color=yellow>*Index(Jjking217) blinked and by a show of surprise, he was stunned by how soft her lips were against his forehead. But when he rolled the dice, he scratched his cheek. "Lick your foot.." He stated waiting for her to decide if she actually cared or not, and raised her foot unless she expected him to bend down.* - Thu Nov  5 23:55:44 2015
<br><br><font color=yellow>*Index(Jjking217) reached for her leg, and slowly he'd lift it, he realised that this happened to be one of the parts of the game he disliked, he wasn't going to lick her shoe. He'd much rather lick her foot, but he hadn't been able to make a dare that would require her to take it off or anything---"I'll take a penalty." He stated, rolling his dice forward.* - Fri Nov  6 00:00:00 2015
<br><br><font color=teal>*Index(Jjking217) says: Uh... - Fri Nov  6 00:00:51 2015
<br><br><font color=teal>*Index(Jjking217) says: You get to dare me to do something. - Fri Nov  6 00:00:51 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: You are scared of licking a foot? - Fri Nov  6 00:03:24 2015
<br><br><font color=teal>*Index(Jjking217) says: It's not so much scared. - Fri Nov  6 00:03:24 2015
<br><br><font color=teal>*Index(Jjking217) says: I'd do it if you didn't have shoes on. - Fri Nov  6 00:03:24 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Oh. - Fri Nov  6 00:03:24 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Okay. - Fri Nov  6 00:03:24 2015
<br><br><font color=teal>*Index(Jjking217) says: Just dirt collects on the outside of shoes y'know? - Fri Nov  6 00:03:24 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Mn...yes. - Fri Nov  6 00:04:16 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I don't know what a dare is. - Fri Nov  6 00:04:16 2015
<br><br><font color=teal>*Index(Jjking217) says: That's when you basically 'give a command', something the other person has to do., - Fri Nov  6 00:04:16 2015
<br><br><font color=teal>*Index(Jjking217) says: Like if you wanted me to lick your shoe, or something. - Fri Nov  6 00:04:16 2015
<br><br><font color=teal>*Index(Jjking217) says: Then... - Fri Nov  6 00:07:40 2015
<br><br><font color=teal>*Index(Jjking217) says: I suppose....I can answer any question you want then. - Fri Nov  6 00:07:40 2015
<br><br><font color=teal>*Index(Jjking217) says: That'd be truth. - Fri Nov  6 00:07:40 2015
<br><br><font color=teal>*Index(Jjking217) thinks: Man....She really isn't like other girls is she? - Fri Nov  6 00:07:40 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Why do you want me with Ortho? - Fri Nov  6 00:08:32 2015
<br><br><font color=teal>*Index(Jjking217) says: I don't. - Fri Nov  6 00:08:32 2015
<br><br><font color=teal>*Index(Jjking217) says: I thought it'd be funny in all honesty. - Fri Nov  6 00:09:23 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Oh. - Fri Nov  6 00:09:23 2015
<br><br><font color=teal>*Index(Jjking217) says: To see you flustered, as well as him. - Fri Nov  6 00:09:23 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Do you think you got me flustered? - Fri Nov  6 00:09:23 2015
<br><br><font color=teal>*Index(Jjking217) says: I wasn't expecting him to develop any feelings. - Fri Nov  6 00:09:23 2015
<br><br><font color=teal>*Index(Jjking217) says: I honestly, doubt it. - Fri Nov  6 00:09:23 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: You didn't. - Fri Nov  6 00:10:14 2015
<br><br><font color=teal>*Index(Jjking217) says: Then this is the perfect time to try. - Fri Nov  6 00:10:14 2015
<br><br><font color=teal>*Index(Jjking217) says: This is round five. - Fri Nov  6 00:10:14 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: How do you make it more difficult? - Fri Nov  6 00:10:14 2015
<br><br><font color=teal>*Index(Jjking217) says: Pick Five Body parts this time. - Fri Nov  6 00:10:14 2015
<br><br><font color=teal>*Index(Jjking217) says: Parts that. - Fri Nov  6 00:10:14 2015
<br><br><font color=teal>*Index(Jjking217) says: Make you feel 'uncomfortable'. - Fri Nov  6 00:11:05 2015
<br><br><font color=teal>*Index(Jjking217) says: Or that are untouched. - Fri Nov  6 00:11:05 2015
<br><br><font color=teal>*Index(Jjking217) says: *nod* - Fri Nov  6 00:11:05 2015
<br><br><font color=teal>*Index(Jjking217) says: Nevermind... - Fri Nov  6 00:11:05 2015
<br><br><font color=teal>*Index(Jjking217) says: I'll pick five then? - Fri Nov  6 00:11:56 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: O-okay. - Fri Nov  6 00:11:56 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: I feel like I'm bad at this game. - Fri Nov  6 00:11:56 2015
<br><br><font color=teal>*Index(Jjking217) says: Foot, Leg, Chest....Neck, Butt. And if you roll a Six, You have to remove a piece of clothing. - Fri Nov  6 00:12:48 2015
<br><br><font color=teal>*Index(Jjking217) says: Are you fine with that? - Fri Nov  6 00:12:48 2015
<br><br><font color=teal>*Index(Jjking217) says: Yeah, the actions are the same. - Fri Nov  6 00:13:39 2015
<br><br><font color=teal>*Index(Jjking217) says: So because your first roll was a six. Which corrolated to body parts.. - Fri Nov  6 00:13:39 2015
<br><br><font color=teal>*Index(Jjking217) says: Remove a piece of clothing. - Fri Nov  6 00:14:30 2015
<br><br><font color=yellow>*Index(Jjking217) reaches for the dice.* - Fri Nov  6 00:15:21 2015
<br><br><font color=yellow>*Index(Jjking217) watched as she removed the belt, but besides that his gaze was averted to the side. Had he been given the dice he'd roll.* - Fri Nov  6 00:15:21 2015
<br><br><font color=teal>*Index(Jjking217) says: Chest... - Fri Nov  6 00:15:21 2015
<br><br><font color=teal>*Index(Jjking217) says: Rub. - Fri Nov  6 00:16:12 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: How do you know if you are good at this game? - Fri Nov  6 00:16:12 2015
<br><br><font color=teal>*Index(Jjking217) says: Do you...Mind? - Fri Nov  6 00:17:04 2015
<br><br><font color=yellow>*Index(Jjking217) reached forward, his blush was definately there. He had no clue why she wasn't embarrassed...And it baffled him, his left hand would make contact with her breast, through the fabric. And with a few circular motions, he rubbed her chest, with a single 'grope', for size. He'd retract his hand, with his gaze averted he'd offer her the dice.* - Fri Nov  6 00:18:46 2015
<br><br><font color=yellow>*Index(Jjking217) scratched his cheek, as his gaze was shifted to the side, he coughed nervously a few times as he spoke "I-It's because it's an odd gesture...M-Maybe...We should stop.." He stated, with a defeated sigh. This was really pushing it, as he turned to face the ground.* - Fri Nov  6 00:21:20 2015
<br><br><font color=teal>*Index(Jjking217) says: N-No.. - Fri Nov  6 00:27:18 2015
<br><br><font color=teal>*Index(Jjking217) says: You're doing fine. - Fri Nov  6 00:27:18 2015
<br><br><font color=teal>*Index(Jjking217) says: I just don't want to do something wrong. - Fri Nov  6 00:28:09 2015
<br><br><font color=teal>*Index(Jjking217) says: And I feel like if we continue, I'd be betraying someone I trust. - Fri Nov  6 00:28:09 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I haven't done anything bad, neither have you... have you? - Fri Nov  6 00:29:00 2015
<br><br><font color=teal>*Index(Jjking217) says: We haven't...But the best way to avoid something bad, is to prevent it. - Fri Nov  6 00:29:52 2015
<br><br><font color=teal>*Index(Jjking217) says: And you like Ortho right..? - Fri Nov  6 00:30:43 2015
