<br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mm... - Tue Dec  1 22:57:42 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) lays down and rest her head on Mizora's lap.* - Thu Dec  3 02:09:16 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Lazy day I guess. - Thu Dec  3 02:09:16 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Yeah. - Thu Dec  3 02:10:59 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: I have something for you. - Thu Dec  3 02:13:32 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Hm? - Thu Dec  3 02:14:24 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Follow me. - Thu Dec  3 02:14:24 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) got up and head towards the cafe, expecting her to follow!* - Thu Dec  3 02:15:15 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: Oh..Someone is in here. - Thu Dec  3 02:17:48 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Alrighty. - Thu Dec  3 02:18:40 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) pressed her finger against the scroll as she summons up a gift-It was a small box that was wrapped up with dark blue presents paper wraps.

"Go ahead, and open it."* - Thu Dec  3 02:22:56 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) notes she would have end up removing stacks of paper until she arrives to an small black box but it was a little too big to be considered as a ring box.* - Thu Dec  3 02:31:28 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Hn...? - Thu Dec  3 02:32:19 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Open it. - Thu Dec  3 02:32:19 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) notes that Mizora would have found a gold ring with a large diamond. Around that ring was a gold female necklace with a heart pendent and a note. If she had read the note;

"Marry me.

From Ai"* - Thu Dec  3 02:38:17 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) was quite glad she didn't reject her or else that would have hurt'd..Badly. She giggles lightly as her arms coils around her, "I'm really happy..You've been with me from the very beginning, comforting me during my lonest times, my darkness times and my depressing times..You took care of me when I'm sick, you save'd me from death, you gave me hope, Love, Compassion and many more things I haven't gotten before in my life..Even fix the unfixable...Though this might be an self-fish act on my end but I love you too much, I want to spend the rest of my life with you.". Ai murmurs. Honesty was good for the heart of course. Returning the tight embrace, Ai rests her head on top of hers.* - Thu Dec  3 03:19:15 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) nods slowly-Ai would have never thought that she was this in love with someone again-Is this magic? At least, she was really happy with her. Pulling her in closely, she simply drags the Hyuuga into her lap so they were able to snuggle! "Let's plan the wedding later, alright? For now, this is our time.~". Removing the mini radio from her ear and other equipment, Ai was quite serious when she said such; she literally planned on ignoring all calls and orders for today.* - Thu Dec  3 03:58:30 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) 's cheek lights up slightly, she couldn't resist from such an feeling. Exhaling softly, she simply calms herself down-Regaining her cool. Sliding her hands down to Mizora's rear, she clutches on to them and pulls her in a little more into her lap. She didn't know what to say at the moment, only that remains was for her to enjoy the moment with her mate.* - Thu Dec  3 04:27:31 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) glad accepts the lip lock-then comes the break. She was wondering why she wanted to show her eyes now. The reaction Ai gave was one of that 'She didn't care how her eyes were.'. Pulling her in closer until they were nose to nose, "Ai whispers, "You shouldn't hide such gorgeous eyes you know.~". Removing her own contact, she reveals her Onyx shaded eyes (Hopefully I spell'd that correctly), "Your eyes are pure and attractive comparing to mines sweetie.~". * - Thu Dec  3 04:44:35 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) shook her head lightly, "They're not blank to me, I like them, I don't know about anyone else though.". Ai has been around Koji long enough to get use to the white eyes so of course Ai didn't seem to care about them at all however on the other hand, Ai dislike her eye shade because they remind her of the things and event she had to endure as a child, "How about this, we'll both stop wearing our lens and see how it'll go.". With that, Ai pecks her lips then smiles. * - Thu Dec  3 04:58:14 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) had no reason to deny her offer so Ai held the kiss with her until they both entered another lip lock. Releasing her lens, Ai's hands slides down to both of the girl's legs before spreading them to each side so that she was basically sitting forward while facing Ai though during so, Ai was now locked under Mizora's control, since her legs would have been on each sides but also doing so gave Mizora a little more height over Ai. -This was basically the riding position. 

She did all of this without breaking the lip lock. Now that they could be a little more comfortable kissing wise, Ai tilted her head slightly to the left in the meantime.* - Thu Dec  3 05:13:36 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) nods, "Alright.~"* - Thu Dec  3 05:23:50 2015
<br><br><font color=teal>*Geo Dude(Wynokx) says: Oh? We can watch him then. We can spar when he's done if you want. - Fri Dec  4 01:08:16 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: Okay. - Fri Dec  4 01:09:07 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) thinks: Is he trolling me? - Fri Dec  4 01:15:05 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) thinks: Is he fucking trolling me!? - Fri Dec  4 01:15:56 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Spar day for everyone? - Fri Dec  4 01:23:37 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: It seems so. - Fri Dec  4 01:24:28 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: Cheap. - Fri Dec  4 01:25:20 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) thinks: Could she see me in there? - Fri Dec  4 01:33:52 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Is Konoha still in bad condition, if you know? - Fri Dec  4 01:36:25 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Not sure, I haven't visit there. - Fri Dec  4 01:44:06 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Hey Tor-tata these guys are working hard for those exams just look at them' - Fri Dec  4 01:47:31 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Seen some cool stuuf too. - Fri Dec  4 01:48:22 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: I'm interested in visiting. - Fri Dec  4 01:48:22 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Want to visit it with me? - Fri Dec  4 01:50:56 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Mhm. - Fri Dec  4 01:51:47 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Stay here, I'll talk with Sanoke. - Fri Dec  4 01:52:38 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Sanoke. - Fri Dec  4 01:52:38 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Mmkay. - Fri Dec  4 01:52:38 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Ai. - Fri Dec  4 01:52:38 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Follow. - Fri Dec  4 01:53:29 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: .  .. - Fri Dec  4 01:53:29 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Why? - Fri Dec  4 01:54:20 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Need to talk with you about something. - Fri Dec  4 01:54:20 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Hey can I like get a joob to do cause im like bore d out my mind adn no longer have any teahcers cause they like dided. - Fri Dec  4 01:55:12 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Died. - Fri Dec  4 01:55:12 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: So like my justu reitore has become pretty lame. - Fri Dec  4 01:55:12 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: I'd suppose. - Fri Dec  4 01:56:03 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Second, Trilliam. - Fri Dec  4 01:56:03 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: S-Sanoke-senpai-kun-sama, not too tight.~ -Omit- - Fri Dec  4 01:56:54 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: What up? - Fri Dec  4 01:56:54 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) would also know that Ai wasn't wearing her lens so..Her actual eyes color were black as mid-night.* - Fri Dec  4 01:57:45 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Two things. - Fri Dec  4 01:57:45 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: One is about the Anbu and the other is about Kona - Fri Dec  4 01:57:45 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: . . Hrm? - Fri Dec  4 01:57:45 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Any progress on the team? - Fri Dec  4 01:58:36 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Kona. . ? - Fri Dec  4 02:00:19 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Konoha. - Fri Dec  4 02:00:19 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Anbu hasn't really been put together, mainly because I haven't had a need for it yet. - Fri Dec  4 02:00:19 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: What about Konoha, though? - Fri Dec  4 02:00:19 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: I wish to visit it. - Fri Dec  4 02:01:10 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: For what reason? - Fri Dec  4 02:02:52 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: I want to visit the boy Ket left behind. - Fri Dec  4 02:05:26 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Oh. Sure. I can give you like five days. - Fri Dec  4 02:06:17 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Return within that time, m'kay? - Fri Dec  4 02:06:17 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Since you don't want to miss your exam. - Fri Dec  4 02:06:17 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: I will. - Fri Dec  4 02:07:08 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: While doing so, I'll scout out Konoha as well. - Fri Dec  4 02:07:08 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Sounds good. Give me a report of what you find. - Fri Dec  4 02:10:33 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: That's all? - Fri Dec  4 02:11:24 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: wanna get back to watching. - Fri Dec  4 02:11:24 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Alr--Oh, can I carry Mizora with me? - Fri Dec  4 02:12:16 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Might..Need her assistant to calm him down when he finds out. - Fri Dec  4 02:13:07 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Isuppose. If she fails to come back, that's on you, though. - Fri Dec  4 02:13:07 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: We're heading out. - Fri Dec  4 02:14:49 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Mm? Hold on. - Fri Dec  4 02:15:40 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Get em! - Fri Dec  4 02:15:40 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Get emmm! - Fri Dec  4 02:15:40 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-Is marco a-around? - Fri Dec  4 02:16:32 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: M-Marcooooooooooo. - Fri Dec  4 02:17:23 2015
<br><br><font color=teal>*Marco(Gtgoku55) says: Jr,? - Fri Dec  4 02:17:23 2015
<br><br><font color=teal>*Marco(Gtgoku55) says: Hrm?* - Fri Dec  4 02:17:23 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: C-Chikyu uhm... - Fri Dec  4 02:17:23 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) thinks: Always look out for family... thats Koji for you - Fri Dec  4 02:18:14 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: ...Welcome to Suna. - Fri Dec  4 02:19:56 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I punched it.. - Fri Dec  4 02:21:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-A bit hard.. - Fri Dec  4 02:21:39 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: .... - Fri Dec  4 02:22:30 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Yo, Chikyu, You okay? - Fri Dec  4 02:22:30 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: I just want Mirosen fixed, thats all I care about. - Fri Dec  4 02:24:12 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mm... do you want this to be a two on two or not, Koji? - Fri Dec  4 02:25:04 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Two on two what now? - Fri Dec  4 02:25:55 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: A spar. - Fri Dec  4 02:25:55 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: I don't wanna spar anymore. - Fri Dec  4 02:25:55 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: You can fight Hideo. - Fri Dec  4 02:25:55 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Why not? - Fri Dec  4 02:25:55 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Cause I don't. - Fri Dec  4 02:26:46 2015
<br><br><font color=teal>*Marco(Gtgoku55) says: I'll give you the charge once I'm done. Although, it'll cost only about tengrand. - Fri Dec  4 02:26:46 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Excuse me? - Fri Dec  4 02:26:46 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mm.. if he wants to spar me. - Fri Dec  4 02:26:46 2015
<br><br><font color=teal>*Marco(Gtgoku55) says: You know, if you shelled enough cash out. I could probably make it better than ever. - Fri Dec  4 02:26:46 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Don't play with me Mizora. - Fri Dec  4 02:26:46 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: I'm still stronger then you. - Fri Dec  4 02:27:37 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: No, I don't want it changed. I just want my sword back! - Fri Dec  4 02:27:37 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: I'm not so sure.. - Fri Dec  4 02:27:37 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: You aren't stronger than me in fighting skill. - Fri Dec  4 02:27:37 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: Nothing without Gentle Fist. - Fri Dec  4 02:27:37 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: But the only thing you're proficient at is taijutsu. - Fri Dec  4 02:28:28 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Right. - Fri Dec  4 02:28:28 2015
<br><br><font color=teal>*Marco(Gtgoku55) says: I'll be off then. - Fri Dec  4 02:28:28 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) thinks: I need to talk to Koji after this one. . .  - Fri Dec  4 02:29:20 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I'm sorry..c-chikyu.. - Fri Dec  4 02:30:11 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Does someone need money? - Fri Dec  4 02:30:11 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Ido - Fri Dec  4 02:30:11 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Bryson. - Fri Dec  4 02:30:11 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Im back broke buddyy. - Fri Dec  4 02:30:11 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: Its okay, Momura... I should've taken better care of it. - Fri Dec  4 02:30:11 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Who? - Fri Dec  4 02:31:02 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: ... - Fri Dec  4 02:31:02 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Who? - Fri Dec  4 02:31:02 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: I'm obviously asking who Tsuki is. - Fri Dec  4 02:31:02 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mm.... - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Again Trill? Im sur you have SOME income with everyone in that house know - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: My beloved Tsuki? - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Ah.. so she broke your sword in a spar, huh..? Sorry about that.. - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: *now - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: I don't know about that. - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Must suck. - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: I'm going to go take a seat. - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Being in a relationship doesn't have to do with being unaware of my surroundings. - Fri Dec  4 02:31:53 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: I was allowed to come over..?? - Fri Dec  4 02:32:44 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mm... - Fri Dec  4 02:33:36 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: She's right you know? You just threw a full powered kunai at me Mizora. - Fri Dec  4 02:33:36 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I am? - Fri Dec  4 02:33:36 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: ... Fake? The hell does that even mean, when you say a person is 'fake'/..? - Fri Dec  4 02:33:36 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Koji you have a sister? - Fri Dec  4 02:33:36 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I never tried to get in other people's business even before I was with Ai.. - Fri Dec  4 02:33:36 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) thinks: SHe must have picked up that word from Sanoke - Fri Dec  4 02:34:27 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I thought you and Sanoke wanted some privacy. - Fri Dec  4 02:34:27 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: ...What a drag of an issue.. - Fri Dec  4 02:34:27 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I did. - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Koji. - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: I have a question. - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Yo! - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Well I was younger and less independent than I am now. - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) thinks: He never tried to get in other peoples business? Didnt he throw a fit when I offer Makoto a place to live? - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Can you explain your eyes and her eyes to me? *points at Mirai* - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Whe could totally see me in the smoke. - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: How? - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: What does it mean to be a fangirl? - Fri Dec  4 02:35:18 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Wowww... - Fri Dec  4 02:36:09 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Hey, Internim-Kazekage-Sama-Senpai-Sensei-Kun-Chan. - Fri Dec  4 02:36:09 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: I heard some people from Suna moved to live in Konoha. Do they count as rogues for ditching the village, and if so can we go hunt them down? - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) thinks: I know her tongue is tired after that mile it just ran. . .  - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Who? - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: I didn't get names. - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Rias. - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Koji told me about it, though. - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: The other girl. - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Oh. Rias wasn't a citizen. - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: I let her go long ago. - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: You kinda said she was irrelevant. - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mmm.. the main problem here is that I barely visit anymore, right? - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: So you let her go. - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Yeah. The red-haired girl? - Fri Dec  4 02:37:00 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: She was a genin for like a week. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: So I told her she could go. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Huh. Wonder if there was anyone else who left as well.. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Koji? - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: -- Oh, shit. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: She can't freely come back, though. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Just realized. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Sanoke. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Hey Sanake. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: I have something I need tot alk to you about in private. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Oh. In a second. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: .... - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: My family's so melodramatic.. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: You're the Kage now, after all. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: What up, Trilliam? - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: I...Can tell. - Fri Dec  4 02:37:52 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: That's honestly the reason why I barely talk to them. - Fri Dec  4 02:38:43 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Question have you ever herd of a guy named Suimu? - Fri Dec  4 02:38:43 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Heh, you should still try to talk with them ya know. - Fri Dec  4 02:38:43 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) thinks: Maybe I should just ask Mirai. . .  - Fri Dec  4 02:38:43 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Koji, what was that Gentle Fist technique that you used earlier? - Fri Dec  4 02:38:43 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Excuse me, Mirai? - Fri Dec  4 02:38:43 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Hmm, not to disrespect you Hiroshi. But, I can't discuss such things I understand your curiosity. And for that I'm sorry. - Fri Dec  4 02:39:34 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Aww damnit. - Fri Dec  4 02:39:34 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Right Koji. - Fri Dec  4 02:39:34 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Nevermind Mirai. - Fri Dec  4 02:39:34 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Public service announcement. - Fri Dec  4 02:39:34 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: You cannot talk to my man alone. - Fri Dec  4 02:39:34 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Suimu. . ? - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Thanks brother Bryson. It was a tough one Mistunara is very skillful. - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: Aaaaaaaaaaaand -this- is why I don't talk to her that much anymore. - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Mirai, don't get jealous. He's not my type anyway... and it's about a personal matter that I only feel the need to disclose to the Kazekage. - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: How are things Koji? - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: I'm not jealous of you. - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Girl please. - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I developed a technique you may be interested in. - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Then why do you care if I talk to him about village business in private? - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Chill, woman. - Fri Dec  4 02:40:25 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Mizora apologize I'm at you.. - Fri Dec  4 02:41:16 2015
