<br><font color=teal>*Ziare(Meekee) says: He has people - Tue Nov  3 09:38:08 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh dont listen to Z he is always like that - Thu Nov  5 06:24:25 2015
<br><br><font color=teal>*Rias(LionHunter) says: I can threaten to punch him now and he will call it a "dire problem" - Thu Nov  5 06:25:16 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: It is a dire problem. I know someone that can flick a building and cause it to crumble. - Thu Nov  5 06:26:08 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: We don't know what each other are capable of before battle. - Thu Nov  5 06:26:08 2015
<br><br><font color=teal>*Rias(LionHunter) says: Thats true, but no harm no problem right~ - Thu Nov  5 06:26:59 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Until that same person that threatened him comes to collect on his life. - Thu Nov  5 06:26:59 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: You're foolish if you let any threat breeze past you. - Thu Nov  5 06:27:50 2015
<br><br><font color=teal>*Rias(LionHunter) says: If I dont attack you why would you care what I do... - Thu Nov  5 06:27:50 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Because we are shinobi. - Thu Nov  5 06:27:50 2015
<br><br><font color=teal>*Rias(LionHunter) says: Z, you make some serious friends - Thu Nov  5 06:27:50 2015
<br><br><font color=teal>*Ziare(Meekee) says: Yeah... - Thu Nov  5 06:27:50 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: I put nothing past the boy's words. He says his life was on the line and I believe him. - Thu Nov  5 06:28:41 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: That's that. - Thu Nov  5 06:28:41 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well I guess you tell them Z - Thu Nov  5 06:28:41 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hm? - Thu Nov  5 06:29:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: She got crazy for a second. - Thu Nov  5 06:29:32 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Yes, tell us 'Z'. - Thu Nov  5 06:29:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: -... - Thu Nov  5 06:29:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: Don't call me that. - Thu Nov  5 06:29:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: The name is Ziare. - Thu Nov  5 06:29:32 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hey only I call him that - Thu Nov  5 06:29:32 2015
<br><br><font color=teal>*Rias(LionHunter) says: Dont steal my thing... - Thu Nov  5 06:30:24 2015
<br><br><font color=teal>*Ziare(Meekee) says: And she looked at me like I was a piece of meat, and then told me to get stong or she'll kill me. - Thu Nov  5 06:30:24 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Ziare, Z, same difference. I wish to know what happened the day you felt your life was on the line. - Thu Nov  5 06:30:24 2015
<br><br><font color=teal>*Ziare(Meekee) says: So naturally i'm laying low. - Thu Nov  5 06:30:24 2015
<br><br><font color=teal>*Ziare(Meekee) says: Why? - Thu Nov  5 06:30:24 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: I know the female you are talking about. That's another reason why I don't over look your situation as easily as your friend does. - Thu Nov  5 06:31:15 2015
<br><br><font color=teal>*Ziare(Meekee) says: Mmmm... - Thu Nov  5 06:32:06 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hey Im always aware of the situation, its not a big deal Im sure she was joking. Did she try  to kill you? - Thu Nov  5 06:32:57 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Numerous times. - Thu Nov  5 06:32:57 2015
<br><br><font color=teal>*Ziare(Meekee) says: She had a nice ass though. - Thu Nov  5 06:33:48 2015
<br><br><font color=teal>*** Peasant Girl **(TenaciousRiven) thinks: Uhoh. - Thu Nov  5 06:33:48 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Tell me about it. - Thu Nov  5 06:33:48 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Anyways. - Thu Nov  5 06:34:40 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: That's not the matter at hand. I will notify Takeda of the information. - Thu Nov  5 06:34:40 2015
<br><br><font color=teal>*Rias(LionHunter) thinks: They really dont know Z - Thu Nov  5 06:35:31 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: You two.. continue doing what it is.. you were doing. - Thu Nov  5 06:35:31 2015
<br><br><font color=teal>*Rias(LionHunter) says: I will - Thu Nov  5 06:36:22 2015
<br><br><font color=teal>*Rias(LionHunter) thinks: He is bossy - Thu Nov  5 06:36:22 2015
<br><br><font color=teal>*Ziare(Meekee) says: Peace... - Thu Nov  5 06:37:13 2015
<br><br><font color=yellow>*Rias(LionHunter) looked at Z confusingly* - Thu Nov  5 06:37:13 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hm? - Thu Nov  5 06:37:13 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hi again~ - Thu Nov  5 06:38:56 2015
<br><br><font color=teal>*Ziare(Meekee) says: Well back to traiing. - Thu Nov  5 06:40:38 2015
<br><br><font color=teal>*Rias(LionHunter) says: Yea - Thu Nov  5 06:40:38 2015
<br><br><font color=yellow>*Rias(LionHunter) would go back to her training. She formed her hand seal and again her body went limb from an unknown cause. After a few mins she would appear alive again and study on her move... "I really need to speed up this time." she said as she would start to practice the other moves to. She had to master all the moves she had if she wanted to ge a great support for her teammates. 

She would practice her second move at this time. She pulled to shuriken from her pouch and throw them at the wall. Her goal was to match the speed of the top and the bottem shuriken. When she first tried it she didnt get the speeds right at all. they were sloppy and you could clearly see the trick it was difficult for her to get the timing right.

Then she would practice the genjutsu dispel. She would periodically stop the flowing chakra in her system and make it flow again. It was like a exercise, to make her practice how to break out of genjutsu. It would take a short amount of time for her to masterthese moves but only time will tell* - Thu Nov  5 07:45:29 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hi... um... whats your name? - Thu Nov  5 07:48:03 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Hm. - Thu Nov  5 07:48:03 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Aden... - Thu Nov  5 07:48:54 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: You? - Thu Nov  5 07:48:54 2015
<br><br><font color=teal>*Rias(LionHunter) says: Rias Its nice to meet you~ - Thu Nov  5 07:49:45 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Likewise. - Thu Nov  5 07:49:45 2015
<br><br><font color=teal>*Rias(LionHunter) says: And this hard working guy guy is Ziare - Thu Nov  5 07:49:45 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: What is it that you are doing?- I see..  - Thu Nov  5 07:49:45 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: So you're being productive, that's good. - Thu Nov  5 07:50:36 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: ==_ - Thu Nov  5 07:50:36 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Maybe you both should improve your worth ethic, Konoha isn't a place of slackers. - Thu Nov  5 07:51:28 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well he is asleep now but he is a hard worker... when he tries - Thu Nov  5 07:51:28 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Trying isn't good enough.. Shinjin demands the best. - Thu Nov  5 07:51:28 2015
<br><br><font color=teal>*Rias(LionHunter) says: Shinjin? - Thu Nov  5 07:51:28 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Shinjin-Sama? - Thu Nov  5 07:51:28 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Zeus. - Thu Nov  5 07:52:19 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: The Hokage. - Thu Nov  5 07:52:19 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh, I never knew his whole name - Thu Nov  5 07:52:19 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well what are you doing? - Thu Nov  5 07:52:19 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: . . Hng... He doesn't speak of it often, but tha-.. I was training earlier. - Thu Nov  5 07:52:19 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Stepped in to see what others were doing. - Thu Nov  5 07:53:10 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I found them eating, living it up while the world is going to hell... Decided to not say anything. - Thu Nov  5 07:53:10 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: They didn't look like they were from Konoha. - Thu Nov  5 07:53:10 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well while you were training out there we were training in here... brains over brawn you know~ - Thu Nov  5 07:53:10 2015
<br><br><font color=teal>*Rias(LionHunter) says: Wait who are you talking about - Thu Nov  5 07:54:01 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Someone with a cloak. - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Female. - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Long, Violet hair.. - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: purple hair? - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Followed by a m- - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Yeah. - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Followed by a male with black hair. - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Shoulder lengths. - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh was she accompanied my a man? - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: From what I could tell. - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: Are they still here? - Thu Nov  5 07:54:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: You'd have to check the resturant. - Thu Nov  5 07:55:44 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: There is a good chance they are gone. - Thu Nov  5 07:55:44 2015
<br><br><font color=teal>*Rias(LionHunter) says: Ok well they were here earlier... - Thu Nov  5 07:56:35 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Why? - Thu Nov  5 07:56:35 2015
<br><br><font color=teal>*Rias(LionHunter) says: I dont know... they were talking to Z - Thu Nov  5 07:56:35 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: What's 'Z's' full name? - Thu Nov  5 07:57:26 2015
<br><br><font color=teal>*Rias(LionHunter) says: I just told you - Thu Nov  5 07:57:26 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: It's a fucking letter? - Thu Nov  5 07:58:17 2015
<br><br><font color=teal>*Rias(LionHunter) says: Z-I-A-R-E - Thu Nov  5 07:58:17 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: ...I might've forgotten. - Thu Nov  5 07:59:08 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: But its hard to remember someone. - Thu Nov  5 07:59:08 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Who doesn't make themselves known... - Thu Nov  5 07:59:08 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Because they are knocked the hell out. - Thu Nov  5 07:59:08 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I gues I've done my rounds. - Thu Nov  5 07:59:08 2015
<br><br><font color=teal>*Rias(LionHunter) says: We dont need to be known as long as we have each other - Thu Nov  5 08:00:00 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: What if one of you dies? - Thu Nov  5 08:00:00 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: What then? - Thu Nov  5 08:00:00 2015
<br><br><font color=teal>*Rias(LionHunter) says: We stick together to prevent that from happening - Thu Nov  5 08:00:51 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: But it makes you weak, for example. - Thu Nov  5 08:00:51 2015
<br><br><font color=yellow>*Rias(LionHunter) would scowl at him for aiming a weapon at her friend, <I should kill you where you stand...> she thought aiming to form her clan specific hand seal. But she stopped herself. <No...Z and J would be mad at me if I did it so I will bite my tongue. But she has made my list> she continued to think. She would stick her tongue out at him as he left... * - Thu Nov  5 08:08:32 2015
<br><br><font color=yellow>*Rias(LionHunter) rested his head on her lap as she petted it... "So cute!" sh thought as she debated on getting back to practice* - Thu Nov  5 08:14:30 2015
<br><br><font color=yellow>*Rias(LionHunter) tried to force him back down, "You were resting to stay rested" she said with alittle more agression on her sweet tone. After a little bit of struggle she let him go and decided to train some more* - Thu Nov  5 08:20:28 2015
<br><br><font color=teal>*Rias(LionHunter) says: Some guy drew a weapon on ypu - Thu Nov  5 08:23:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hm? - Thu Nov  5 08:23:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Thu Nov  5 08:23:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: Why didn't you wake me up? - Thu Nov  5 08:23:02 2015
<br><br><font color=teal>*Ziare(Meekee) thinks: She's trying to kill me... - Thu Nov  5 08:23:53 2015
<br><br><font color=teal>*Rias(LionHunter) says: I cound handle it - Thu Nov  5 08:23:53 2015
<br><br><font color=teal>*Rias(LionHunter) says: I didnt want to disturb you - Thu Nov  5 08:23:53 2015
<br><br><font color=teal>*Ziare(Meekee) says: I would still like to be conscience if my life is being threatened. - Thu Nov  5 08:24:44 2015
<br><br><font color=teal>*Rias(LionHunter) says: It wasnt - Thu Nov  5 08:24:44 2015
<br><br><font color=teal>*Ziare(Meekee) says: .. - Thu Nov  5 08:24:44 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'm alive now so I won't argue. - Thu Nov  5 08:25:36 2015
<br><br><font color=teal>*Rias(LionHunter) says: Good - Thu Nov  5 08:27:18 2015
<br><br><font color=yellow>*Rias(LionHunter) would use her jutsu again but it seemed she only passed out. It looks like she was trying a jutsu she didnt have chakra for. What kind of jutsu was she tryign to use? After a few minutes she would come back and write a letter the Marrisa for help in learning jutsu. and she sent it off* - Thu Nov  5 09:08:16 2015
<br><br><font color=yellow>*Rias(LionHunter) Would look at him and smile, "Thanks" she said grapping the cup from him with both hand and drinking from it. She put the cup down and asked him, "Is it bothering you that much?" she said with care in her voice.* - Thu Nov  5 09:20:12 2015
<br><br><font color=teal>*Ziare(Meekee) says: Is what bothering me - Thu Nov  5 09:21:55 2015
<br><br><font color=teal>*Ziare(Meekee) says: ? - Thu Nov  5 09:21:55 2015
<br><br><font color=teal>*Rias(LionHunter) says: Your hair - Thu Nov  5 09:22:46 2015
<br><br><font color=teal>*Ziare(Meekee) says: Sometimes... - Thu Nov  5 09:22:46 2015
<br><br><font color=teal>*Rias(LionHunter) says: Do you want to let it down? - Thu Nov  5 09:24:28 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'll let it down when i'm going to bed. - Thu Nov  5 09:26:11 2015
<br><br><font color=teal>*Ziare(Meekee) says: For now, i'll keep it up. - Thu Nov  5 09:27:02 2015
<br><br><font color=teal>*Rias(LionHunter) says: ok - Thu Nov  5 09:27:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: My mom yelled at my for haing it down so much. - Thu Nov  5 09:27:02 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well she should - Thu Nov  5 09:27:53 2015
<br><br><font color=teal>*Ziare(Meekee) says: Why? - Thu Nov  5 09:27:53 2015
<br><br><font color=teal>*Rias(LionHunter) says: Becasue its tradition to have it down like that... plus youe cuter that way - Thu Nov  5 09:28:44 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Thu Nov  5 09:29:36 2015
<br><br><font color=teal>*Ziare(Meekee) says: Shut up. - Thu Nov  5 09:29:36 2015
<br><br><font color=teal>*Rias(LionHunter) says: Nope~ - Thu Nov  5 09:30:27 2015
<br><br><font color=teal>*Ziare(Meekee) says: You can be pretty annoying sometimes - Thu Nov  5 09:31:18 2015
<br><br><font color=teal>*Ziare(Meekee) says: You should tease Slim more instead of me. - Thu Nov  5 09:31:18 2015
<br><br><font color=teal>*Rias(LionHunter) says: You just hate to be showered by my love - Thu Nov  5 09:32:09 2015
<br><br><font color=teal>*Ziare(Meekee) says: It's embarrassing. - Thu Nov  5 09:32:09 2015
<br><br><font color=teal>*Rias(LionHunter) says: I tease you both equally - Thu Nov  5 09:32:09 2015
<br><br><font color=teal>*Ziare(Meekee) says: I don't beleive you. - Thu Nov  5 09:33:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: One day I might tease you back. - Thu Nov  5 09:33:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: And i'll go ovrboard. - Thu Nov  5 09:33:00 2015
<br><br><font color=teal>*Rias(LionHunter) says: And I will enjoy it,, you actually showing emotion~  - Thu Nov  5 09:33:52 2015
<br><br><font color=teal>*Ziare(Meekee) says: I always show emotion. - Thu Nov  5 09:34:43 2015
<br><br><font color=teal>*Rias(LionHunter) says: Suuuuuure you do - Thu Nov  5 09:34:43 2015
<br><br><font color=teal>*Ziare(Meekee) says: Anger, annoyance, happiness, Cooling offness.. - Thu Nov  5 09:34:43 2015
<br><br><font color=teal>*Rias(LionHunter) says: Happiness? When? - Thu Nov  5 09:35:34 2015
<br><br><font color=teal>*Ziare(Meekee) says: When I get a full nap. - Thu Nov  5 09:37:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: When I go a day without being teased. - Thu Nov  5 09:37:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: When I get to stargaze at night - Thu Nov  5 09:37:16 2015
<br><br><font color=teal>*Rias(LionHunter) says: Which is how offen? - Thu Nov  5 09:38:08 2015
<br><br><font color=teal>*Ziare(Meekee) says: Atleast once a day for each. - Thu Nov  5 09:38:59 2015
<br><br><font color=teal>*Ziare(Meekee) says: Other than the second. - Thu Nov  5 09:38:59 2015
<br><br><font color=teal>*Rias(LionHunter) says: Ok... well I need to make you smile more then - Thu Nov  5 09:40:41 2015
<br><br><font color=teal>*Ziare(Meekee) says: You don't have to. - Thu Nov  5 09:40:41 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh but I do - Thu Nov  5 09:41:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: I smile plenty. - Thu Nov  5 09:41:32 2015
<br><br><font color=teal>*Rias(LionHunter) says: What ever... Im going out side for a fresh breath of air - Thu Nov  5 09:42:24 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'll tag along. - Thu Nov  5 09:42:24 2015
<br><br><font color=yellow>*Rias(LionHunter) gets up from her seat and heads to the door, "I was hoping you would" she smiled* - Thu Nov  5 09:43:15 2015
<br><br><font color=teal>*Ziare(Meekee) says: You led me out here? - Thu Nov  5 09:44:06 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hmm I need to by some weapons eventually but not now - Thu Nov  5 09:44:06 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Thu Nov  5 09:44:06 2015
<br><br><font color=teal>*Rias(LionHunter) thinks: Damn it Marrisa is gone and didnt even even notice me - Thu Nov  5 09:54:20 2015
<br><br><font color=teal>*Rias(LionHunter) says: I see you two are still here... Well I got some one to been enjoy your stay! - Thu Nov  5 09:55:12 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well I see you two are still here well enjoy your stay - Thu Nov  5 09:56:03 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Mhm. - Thu Nov  5 09:56:03 2015
<br><br><font color=yellow>*Rias(LionHunter) enters, marrisa leaves so she leaves... she doesnt really care for the people there but she was happy! Not like the two emos in the shop.... -Burn- 

<Omit that last sentence>* - Thu Nov  5 09:56:54 2015
<br><br><font color=yellow>*Rias(LionHunter) would wave "HI` Are you the person I have been hearing about from Z? Im Rias!" she said with a giggly and excited tone. Rias was 5'10'', tall for a girl.  She had the body of a voluptuous model. She skin was soft and she had a boiunce in her step. It could be known that she was not a tai fighter in the least. She had large breasts and a large ass that matched her shaply body... this was a note that couldnt not be bypassed. Her body bounced and jiggled with every step and the would bend over and smile at Marrisa.* - Thu Nov  5 10:05:26 2015
<br><br><font color=yellow>*Rias(LionHunter) was excited she jumped up in the air in excitement and her body jiggled accodingly "Lets go!" she Lady Ryu* - Thu Nov  5 10:13:58 2015
<br><br><font color=teal>*Ziare(Meekee) says: Can we get this over with? - Thu Nov  5 10:16:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: I want to sleep. - Thu Nov  5 10:17:23 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: Mhmm. . Lead the way Miss Rias. Z you follow her. I'l bring up the rear. - Thu Nov  5 10:17:23 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hey I only call him Z! - Thu Nov  5 10:18:14 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: Then what should I call him? - Thu Nov  5 10:18:14 2015
<br><br><font color=teal>*Rias(LionHunter) says: Ziare - Thu Nov  5 10:18:14 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: Perfect. - Thu Nov  5 10:18:14 2015
<br><br><font color=yellow>*Rias(LionHunter) follows -Z-* - Thu Nov  5 10:18:14 2015
<br><br><font color=teal>*Rias(LionHunter) says: Goodie~ - Thu Nov  5 10:19:05 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: Alright. .  - Thu Nov  5 10:19:56 2015
<br><br><font color=teal>*Rias(LionHunter) says: Im excites - Thu Nov  5 10:19:56 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: So . .Why don't you both come at me. . and then we will move onto jutsu! Spar before we move into the fun stuff! - Thu Nov  5 10:20:48 2015
<br><br><font color=teal>*Ziare(Meekee) says: ...I hate sparring.. - Thu Nov  5 10:20:48 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: I know Ziare. - Thu Nov  5 10:20:48 2015
<br><br><font color=yellow>*Rias(LionHunter) looks at ziare like, "should I use it?"* - Thu Nov  5 10:20:48 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: Think of it as a Game. . IF you win. . You get to sleep, and I leace you alone. . No extra training. .  - Thu Nov  5 10:21:39 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: leave* - Thu Nov  5 10:21:39 2015
<br><br><font color=teal>*Ziare(Meekee) says: ...Fine. - Thu Nov  5 10:21:39 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'll accept your dumb game. - Thu Nov  5 10:21:39 2015
<br><br><font color=teal>*Rias(LionHunter) says: Should I? - Thu Nov  5 10:21:39 2015
<br><br><font color=teal>*Ziare(Meekee) says: Of course. - Thu Nov  5 10:21:39 2015
<br><br><font color=teal>*Ziare(Meekee) says: Do I look like I wanna be out here? - Thu Nov  5 10:21:39 2015
<br><br><font color=teal>*Rias(LionHunter) says: ...alright - Thu Nov  5 10:22:30 2015
<br><br><font color=yellow>*Rias(LionHunter) Would go ahead with her style of attack and start her move. She was still not a master at this move but hopfully it would work.She would form a clan specific hand seal... something that Marrisa wouldhave never seen before. Her hands cupped into a circle as she stared Marrisa down. But then something stranged happened... Rias just collapsed! What was wrong with her? Was she ok? It looked like she didnt have enough chakra to use her jutsu and over exterted herself. 

Her body collaped on the ground as it could not be supported by her legs.* - Thu Nov  5 10:31:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: Headed at u - Thu Nov  5 10:32:44 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: u. - Thu Nov  5 10:45:32 2015
<br><br><font color=yellow>*Rias(LionHunter) //As Marrisa avoided it her body remained unconscience as the jolt of chakra slowly came back to Rias... but for the mean time her lifeless body would remain in its place. The jolt of chakra would slowly come from behind and aim to get back to Rias. But between the chakra and Rias was the chakra blob. 

The blob turned around to hit Marrisa again since it was in front of Rias. Marrisa was being distracted by Ziare so she coudnt not see what was behind her. She didnt have the 360 vision nor did she know the ability of the move so with all those factors maybe it hit before it came back?* - Thu Nov  5 10:58:20 2015
<br><br><font color=teal>*Rias(LionHunter) says: blob* - Thu Nov  5 11:01:45 2015
<br><br><font color=teal>*Ziare(Meekee) says: It just stops and u get conscience back - Thu Nov  5 11:07:44 2015
<br><br><font color=teal>*Rias(LionHunter) says: Many factors are taken into consideration. Mind Transfer is best affective when used on a binded/stationary person. It is more of a conscious thing I suppose. There won't be any rebound where someone gets hit unless the person steps in front of the initial path. As far as it being controllable, you can't arch it after ur activated the jutsu, but when aiming TO launch it, you can add that 'arch' or 'slant'. -) - Thu Nov  5 11:11:08 2015
<br><br><font color=teal>*Rias(LionHunter) says:  but when aiming TO launch it, you can add that 'arch' or 'slant'. - - Thu Nov  5 11:12:00 2015
<br><br><font color=teal>*Rias(LionHunter) says: if it is conscience i assume i still take control - Thu Nov  5 11:33:20 2015
<br><br><font color=yellow>*Rias(LionHunter) // the mind would hit Ziare I guess. If she was controlling Ziare she would put his body to good use... While she was in his body she knew him long enough to know how to use his jutsu. She would use the shadow possesion move to trap Marrisa under ground and immobile. using the one hand seal. After she did that she would travel back to her own body and stand up. <Man thats a pain in the ass, how did she dodge... can her red eyes see me or something?> she though as she would regain her sense of self. She didnt have anyplan of attack at the moment so she readied for another attack.* - Thu Nov  5 11:46:08 2015
<br><br><font color=teal>*Rias(LionHunter) says: this is good im learning  - Thu Nov  5 12:05:45 2015
<br><br><font color=teal>*Ziare(Meekee) says: Careful. - Thu Nov  5 12:06:36 2015
<br><br><font color=teal>*Ziare(Meekee) says: She may try to come from under us with her and her clone. - Thu Nov  5 12:06:36 2015
<br><br><font color=teal>*Ziare(Meekee) says: Stay focused. - Thu Nov  5 12:07:28 2015
<br><br><font color=yellow>*Rias(LionHunter) would only see goggles so she was still suprises someone could see her mind wandering on the battle field... <Ok... this is wierd... she HAS to have special eyes if you can sense me moving... but I wonder what kind of eyes...> she thought. She would stand next to Z and say, "I give! Your so strong, teach me please~" she had no desire to keep fighing... she revealed her hand to much anyway.* - Thu Nov  5 12:07:28 2015
<br><br><font color=teal>*Ziare(Meekee) says: No thanks. - Thu Nov  5 12:12:35 2015
<br><br><font color=teal>*Ziare(Meekee) says: I don't want any prize. - Thu Nov  5 12:12:35 2015
<br><br><font color=yellow>*Rias(LionHunter) would yawn as her body would shake and jiggle about. Ortho had not seen her description of herself so she had to explain.  She had medium length hair to her shoulders that was a bright red. She was sporting a voluptuous body. She had huge soft breast and a huge soft ass that matched her shapely figure. Her body and features jiggled usually when she walked. <picture Rias as a young ashley but way smarter >

She would hug Z, "Im sleepy... Im going home. Night guys~" she said walking off* - Thu Nov  5 12:22:49 2015
<br><br><font color=yellow>*Rias(LionHunter) felt on Ortho's package becasue he wasnt paying attention and winked at him* - Thu Nov  5 12:27:56 2015
<br><br><font color=yellow>*Rias(LionHunter) groped on Ume too becasue why not?* - Thu Nov  5 12:28:48 2015
<br><br><font color=teal>*Index(Jjking217) says: ---- - Thu Nov  5 14:00:06 2015
<br><br><font color=teal>*Index(Jjking217) says: \ - Thu Nov  5 14:00:06 2015
<br><br><font color=teal>*Index(Jjking217) says: Hello? - Thu Nov  5 14:00:06 2015
<br><br><font color=teal>*Index(Jjking217) says: Hey. - Thu Nov  5 18:12:41 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hello~ - Thu Nov  5 18:14:24 2015
<br><br><font color=teal>*Index(Jjking217) says: My name, is Cypher, And yours? - Thu Nov  5 18:14:24 2015
<br><br><font color=teal>*Rias(LionHunter) says: Rias, nice to meet you~  - Thu Nov  5 18:15:15 2015
<br><br><font color=teal>*Index(Jjking217) says: It's a pleasure. - Thu Nov  5 18:15:15 2015
