<br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Big guy. - Thu Oct  8 16:56:44 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Oh nah. - Thu Oct  8 23:50:36 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: .... - Thu Oct  8 23:50:36 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I can dream, can't I? - Thu Oct  8 23:50:36 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Keep it as a dream. - Thu Oct  8 23:50:36 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Sabo you plan on attacking Sunagakure? - Thu Oct  8 23:50:36 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: No, not yet at least. - Thu Oct  8 23:51:28 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: Let me know when. - Thu Oct  8 23:51:28 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Of course. - Thu Oct  8 23:51:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Al-Saachez-Chan.. I look pretty nifty, amirite? - Thu Oct  8 23:51:28 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: What? - Thu Oct  8 23:51:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: My cloak. - Thu Oct  8 23:52:19 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: You really do smell. - Thu Oct  8 23:52:19 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: Go take a shower. - Thu Oct  8 23:52:19 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I just did. - Thu Oct  8 23:52:19 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: Take another. - Thu Oct  8 23:52:19 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: No. - Thu Oct  8 23:52:19 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I've -earned- this robe. - Thu Oct  8 23:53:10 2015
<br><br><font color=teal>*Asteroth(Lordlol45) says: Another one. <*Dj Khaled voice*> - Thu Oct  8 23:53:10 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: Go -wash- the robe. - Thu Oct  8 23:53:10 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: No. - Thu Oct  8 23:53:10 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: ... - Thu Oct  8 23:54:01 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Tch, you know. - Thu Oct  8 23:54:52 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I just wanted to say. - Thu Oct  8 23:54:52 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: .... - Thu Oct  8 23:55:44 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: ... - Thu Oct  8 23:55:44 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Do you really hate me that much? - Thu Oct  8 23:56:35 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: These people racist. - Thu Oct  8 23:56:35 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: ... - Thu Oct  8 23:57:26 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: .... - Thu Oct  8 23:57:26 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: ... - Thu Oct  8 23:57:26 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Hey. - Thu Oct  8 23:57:26 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Youth guy. - Thu Oct  8 23:58:17 2015
<br><br><font color=teal>*Sabara, Izutora(Get Jazzy) says: Yes, kind sir? - Thu Oct  8 23:58:17 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Care to...'spar'? - Thu Oct  8 23:58:17 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: -- - Thu Oct  8 23:58:17 2015
<br><br><font color=teal>*Sabara, Izutora(Get Jazzy) says: I must decline. I can identify how youthful and strong you are. I must become stronger before I can even think about sparring you on equal grounds. - Fri Oct  9 00:00:00 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Tch... - Fri Oct  9 00:00:00 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Pussy. - Fri Oct  9 00:00:00 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: I'll spar you. - Fri Oct  9 00:00:00 2015
<br><br><font color=teal>*Kaori(JustCallMeGromp) says: But Im not very strong. - Fri Oct  9 00:00:00 2015
<br><br><font color=teal>*Sabara, Izutora(Get Jazzy) says: Call me what you may, my youth trumps however much of a cat I am! - Fri Oct  9 00:00:51 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Alright. - Fri Oct  9 00:00:51 2015
<br><br><font color=teal>*Sabara, Izutora(Get Jazzy) says: Now! I must commence reaction time training! - Fri Oct  9 00:00:51 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: That booty. - Fri Oct  9 00:01:42 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I'm going. - Fri Oct  9 00:02:33 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Genesis.. - Fri Oct  9 00:18:46 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: We need to talk.. - Fri Oct  9 00:18:46 2015
<br><br><font color=teal>*Yamanshi, Genesis(Pokemon Bradley) says: Okay. - Fri Oct  9 00:18:46 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: H-Hey A-Asteroth-sama. - Fri Oct  9 00:26:27 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Why this nigga got two shades of hairlines? - Fri Oct  9 00:28:09 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: What's going on? - Fri Oct  9 00:28:09 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Oi, you've got good reflexes for a medic, Reguel. - Fri Oct  9 00:29:00 2015
<br><br><font color=teal>*Reguel(Airide) says: What? - Fri Oct  9 00:29:00 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Sup. - Fri Oct  9 00:30:43 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: Hey. - Fri Oct  9 00:30:43 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: Tell me. - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: ? - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: Are you a fighter? - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Ye'. - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Why? - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: I'm a bit bored, care to go a round? - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: -- - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: *doesn't mind* - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Ha...... - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: To be fair. - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I'd be more inclined. - Fri Oct  9 00:31:34 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: Only Taijutsu, and I'll only use my legs. - Fri Oct  9 00:32:25 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: If some strong ass man didn't show up and- - Fri Oct  9 00:32:25 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: No. If I mess up this injury anymore. - Fri Oct  9 00:32:25 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I'm going to lose my arm. - Fri Oct  9 00:32:25 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: later on - Fri Oct  9 00:32:25 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) says: Fair enough. - Fri Oct  9 00:32:25 2015
<br><br><font color=teal>*Zetseun, Cypher(Jjking218) whispers: Asteroth-sama, is there anything you want to do? - Fri Oct  9 00:33:16 2015
<br><br><font color=teal>*Nina(Ninasky115) says: Hi Heiwa. - Fri Oct  9 01:02:17 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: dragun tarp 4 me thn - Fri Oct  9 01:04:00 2015
<br><br><font color=yellow>*Asteroth(Lordlol45) trembled. She knew not of what was happening -- yet clearly this woman was not a shinobi.

"I did no such thing! I am no sh-shinobi!" Asteroth pleaded, hoping to avoid the ire of the the Speed Star. Being a dainty woman, the claim was reasonable enough. . . Sadly, in Kenshin's state of rage, it was unlikely that he could be reason.

In the event that he hadn't? Well then Asteroth had no way in hell to avoid. She wasn't really one deemed to be combat orientated. Things -were- not looking good.* - Fri Oct  9 01:09:07 2015
<br><br><font color=teal>*Asteroth(Lordlol45) whispers: (Is it okay if I rp just bad injury? - Fri Oct  9 01:09:07 2015
<br><br><font color=teal>*Saeki, Kenshin(Barock Obama) whispers: (That's fine.) - Fri Oct  9 01:09:07 2015
<br><br><font color=teal>*Saeki, Kenshin(Barock Obama) whispers: (You don't need to die.) - Fri Oct  9 01:09:07 2015
<br><br><font color=teal>*Asteroth(Lordlol45) whispers: (tai - Fri Oct  9 01:09:07 2015
<br><br><font color=teal>*Asteroth(Lordlol45) whispers: (ty) - Fri Oct  9 01:09:07 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: I HAVE COME TO DO BATTLE - Fri Oct  9 01:09:58 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: DIE - Fri Oct  9 01:09:58 2015
<br><br><font color=teal>*Ossa, Baen(Ama No Murakumo) says: YOU TALKING SHIT - Fri Oct  9 01:09:58 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Yes - Fri Oct  9 01:09:58 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: YOU KILLEd - Fri Oct  9 01:33:52 2015
<br><br><font color=teal>*Niza(Chevy Malibu) thinks: Note to self, write a letter to Kenshin...from the afterlife... - Fri Oct  9 01:38:59 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: This nigga's on my nuts. - Fri Oct  9 01:40:41 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Yo. - Fri Oct  9 01:42:24 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Play dead. - Fri Oct  9 01:42:24 2015
<br><br><font color=yellow>*Asteroth(Lordlol45) would have limped out the rubble. She was bleeding, her body fractured, and her muscles sore. . . Still, Asteroth has the will to live -- her journey could not end prematurely.* - Fri Oct  9 01:47:31 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Shall we then? - Fri Oct  9 14:44:54 2015
<br><br><font color=teal>*Nina(Ninasky115) says: Hey Hideki. - Fri Oct  9 15:47:12 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Hello, Nina. - Fri Oct  9 15:47:12 2015
<br><br><font color=teal>*Asteroth(Lordlol45) says: . . .So, who is the new leader? - Fri Oct  9 15:48:54 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I was informed someone here would be teaching. - Fri Oct  9 15:48:54 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: May I inquire to what? - Fri Oct  9 15:48:54 2015
<br><br><font color=teal>*Hideki(Assassin241) says: I'll be teaching you guys Suimen. - Fri Oct  9 15:49:45 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I can understand why giving your villages recent...events. - Fri Oct  9 15:49:45 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Suimen? - Fri Oct  9 15:49:45 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Mhm. - Fri Oct  9 15:49:45 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Is that the ability to walk on water or am I mistaken? - Fri Oct  9 15:50:36 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Yes, you apply chakra to the soles of your feet, and you can use that to walk on any surface. - Fri Oct  9 15:50:36 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I see, It's not jutsu but i'll learn it. I can see where that will come in handy. - Fri Oct  9 15:51:28 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Mhm. - Fri Oct  9 15:51:28 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: That is of course, if you'll have me. - Fri Oct  9 15:51:28 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Of course, anyone is invited to learn. - Fri Oct  9 15:52:19 2015
<br><br><font color=teal>*Hideki(Assassin241) says: We can start now, since no one else is coming it seems. - Fri Oct  9 15:52:19 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: That was quick. - Fri Oct  9 16:43:31 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Yeah. - Fri Oct  9 17:01:26 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Hideki. - Fri Oct  9 17:08:16 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Hm? - Fri Oct  9 17:08:16 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I know you're busy with being a Jounin...and now even more busy since what happened here. - Fri Oct  9 17:09:07 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Yeah.. - Fri Oct  9 17:09:07 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: But I was wondering if you'd train me? - Fri Oct  9 17:09:07 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Hm.. - Fri Oct  9 17:09:07 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Or at least teach me some stuff. - Fri Oct  9 17:09:07 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Take this chakra paper. - Fri Oct  9 17:09:58 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Chakra paper? - Fri Oct  9 17:10:49 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Why? - Fri Oct  9 17:10:49 2015
<br><br><font color=teal>*Hideki(Assassin241) says: So I can see your elements. - Fri Oct  9 17:10:49 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I can use all five. - Fri Oct  9 17:10:49 2015
<br><br><font color=teal>*Hideki(Assassin241) says: ---- - Fri Oct  9 17:10:49 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: And am proficient in all five. - Fri Oct  9 17:10:49 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: So can I. - Fri Oct  9 17:10:49 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: omit - Fri Oct  9 17:10:49 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Hmm.. - Fri Oct  9 17:11:40 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I'll learn anything you can give me. - Fri Oct  9 17:12:32 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Jutsu, skills, anything. - Fri Oct  9 17:12:32 2015
<br><br><font color=teal>*Asteroth(Lordlol45) says: Learn deez nuts, bitch. - Fri Oct  9 17:12:32 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Do you know how to flow chakra through your blade? - Fri Oct  9 17:12:32 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Or a kunai for that matter. - Fri Oct  9 17:12:32 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: --- - Fri Oct  9 17:13:23 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: No, But i've been meaning to learn that. - Fri Oct  9 17:13:23 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I've seen multiple people accomplish that, It would be much appreciated if you could teach e. - Fri Oct  9 17:13:23 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Alright. - Fri Oct  9 17:13:23 2015
<br><br><font color=teal>*Hideki(Assassin241) says: We'll start now then. - Fri Oct  9 17:13:23 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: It's fine. - Fri Oct  9 17:15:05 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: .... - Fri Oct  9 17:15:05 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: .... - Fri Oct  9 17:20:12 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I didn't know he had a cousin, nor do I know who that cousin would be. - Fri Oct  9 18:16:32 2015
<br><br><font color=teal>*ANBU Agent(LavenderTown) thinks: Damn... - Fri Oct  9 18:17:23 2015
<br><br><font color=teal>*ANBU Agent(LavenderTown) says: Well then...I'm just going to look around...If anyone asks, mainly Niza, I'm not here okay? - Fri Oct  9 18:17:23 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) thinks: Oh god...so many people...this isn't good. - Fri Oct  9 18:37:52 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: ... - Fri Oct  9 18:39:34 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Fine I guess. - Fri Oct  9 18:39:34 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I mean, As fine as I could be in my situation. - Fri Oct  9 18:39:34 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Ah-- why are shinobi from Konohagakure in Kumogakure? I never obtained an answer for so. - Fri Oct  9 18:41:16 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Because our entire village - Fri Oct  9 18:41:16 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Was destroyed by Tetsumi. - Fri Oct  9 18:41:16 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Or his monster. - Fri Oct  9 18:41:16 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Or the monster he turns into. - Fri Oct  9 18:42:08 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Either way it was him. - Fri Oct  9 18:42:08 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: I see. - Fri Oct  9 18:42:08 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Is Yukio still alive? - Fri Oct  9 18:42:59 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Who is Yukio? - Fri Oct  9 18:42:59 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Orange hair. - Fri Oct  9 18:43:50 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Usually wears cyan clothing. - Fri Oct  9 18:43:50 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Hmm... what village do you come from? *He asks looking at Hideyoshi* - Fri Oct  9 18:44:41 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I have no idea. - Fri Oct  9 18:44:41 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I come from Konoha, Why? - Fri Oct  9 18:44:41 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Oh just because Kirigakure was destroyed too... which is why I'm here. - Fri Oct  9 18:45:32 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: But, it wasn't by a guy named tetsumi. - Fri Oct  9 18:45:32 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: ...well one of them might be one of the four... - Fri Oct  9 18:46:24 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: . . . Edge? - Fri Oct  9 18:46:24 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Well one of them was wearing a mask calling himself 'God Da leader', the other three were Si'nichi, Tram, and some kid named kush. - Fri Oct  9 18:47:15 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: ... Yes, it was Edge then. - Fri Oct  9 18:48:57 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Misa. - Fri Oct  9 18:49:48 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Hm? - Fri Oct  9 18:50:40 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: It's you that summons that bird right? - Fri Oct  9 18:50:40 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Yes. - Fri Oct  9 18:50:40 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Could you teach me to do that? - Fri Oct  9 18:51:31 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: No. - Fri Oct  9 18:51:31 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: ...Why? - Fri Oct  9 18:51:31 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: It's a personal thing to me. - Fri Oct  9 18:51:31 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Can't you at least teach me to summon my own bird? - Fri Oct  9 18:52:22 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Or a different animal? - Fri Oct  9 18:52:22 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Well that Edge guy was pretty rightening along with Si'nichi. I think the other two died though. - Fri Oct  9 18:52:22 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Form a contract. - Fri Oct  9 18:52:22 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: How do I do that? - Fri Oct  9 18:52:22 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: You get 800 RPP and ask an admin for summoning jutsu - Fri Oct  9 18:53:13 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: its randomized - Fri Oct  9 18:53:13 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: but i think u got it - Fri Oct  9 18:53:13 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Find someone who's willing to let you form a contract with their summoning. - Fri Oct  9 18:53:13 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: That's never going to happen. - Fri Oct  9 18:54:04 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: It's possible. - Fri Oct  9 18:54:56 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: It really isn't. - Fri Oct  9 18:55:47 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: I found mind at random... so its possible. - Fri Oct  9 18:55:47 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: People are reluctant to teach me as it is. - Fri Oct  9 18:55:47 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Finding teachers and mentors is nearly impossible. - Fri Oct  9 18:56:38 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Then learn yourself. - Fri Oct  9 18:57:29 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I don't know where to start. - Fri Oct  9 18:57:29 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Which is why I need a teacher. - Fri Oct  9 18:57:29 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Are you stupid? - Fri Oct  9 18:57:29 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: I taught myself. - Fri Oct  9 18:58:20 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: It's not like you're going to have someone babysitting you through life. - Fri Oct  9 18:58:20 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: ...But I still need a teacher. - Fri Oct  9 18:59:12 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: To teach me things - Fri Oct  9 18:59:12 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: No, you need a creative mind. - Fri Oct  9 18:59:12 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Or someone to guide me on certain aspects. - Fri Oct  9 18:59:12 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Did you learn mathmatics on your own? - Fri Oct  9 18:59:12 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: No. - Fri Oct  9 18:59:12 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Exactly. - Fri Oct  9 19:00:03 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Something that was taught in the academy. - Fri Oct  9 19:00:03 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Exactly, you were taught. - Fri Oct  9 19:00:03 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Just like I need to be taught. - Fri Oct  9 19:00:03 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) thinks: What do I care anyway? - Fri Oct  9 19:00:54 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Tch, Just like I thought. - Fri Oct  9 19:01:45 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Typical, Just like everyone else here. - Fri Oct  9 19:02:36 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I'm only twelve and I can handle myself better than most of the people here. - Fri Oct  9 19:06:01 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Think about that. - Fri Oct  9 19:06:01 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Well... I can just ignore them then. As long as theres more protection then the other two destroyed villages. Thats all I care about. - Fri Oct  9 19:07:44 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Besides...  its the same no matter what village you are in.  - Fri Oct  9 19:07:44 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: There isn't. - Fri Oct  9 19:07:44 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Don't you see that giant crater? - Fri Oct  9 19:08:35 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: That's the burial ground of the Raikage. - Fri Oct  9 19:08:35 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: How about combining rinnegan, sharingan and byakugan - Fri Oct  9 19:09:26 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: -omit- - Fri Oct  9 19:09:26 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: And go home, and you'll see the same thing. Expect worse off, the item the people who did that are still alive and looking for it in Kirigakure right now. - Fri Oct  9 19:09:26 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Except theres no ninjas, besides one genin running the place.  - Fri Oct  9 19:09:26 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Go to Suna, and they'll kick you out. - Fri Oct  9 19:09:26 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Item? - Fri Oct  9 19:10:17 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: What Item? - Fri Oct  9 19:10:17 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: A item in my village the reason they destroyed it... its probably lost forever now in the rumble. Then Konoha has been destroyed by Zetsumo and even stronger people then I stay away from it. - Fri Oct  9 19:11:08 2015
